userid,followers,friends,statuses,favourites,activity,influence,protected,verified,category
78338800,1484,2011,3196,126,71.1276,56.0028,0,0,Religion
785165341,1299,1933,13957,5854,72.3891,60.3506,0,0,Religion
786243736900546561,2376,582,5451,4532,74.3414,77.3659,0,0,Religion
786521154,731,2090,3181,162,66.5181,54.285,0,0,Religion
786683816291213312,2462,3580,1036,4612,67.5103,49.2338,0,0,Religion
786688704400265220,1316,756,954,5314,63.4349,53.6247,0,0,Religion
78708303,4972,4441,6445,104,76.1394,66.4522,0,0,Religion
78816575,436490,130510,27665,393,101.457,97.0545,0,0,Religion
788784174547083265,20845,22717,1093,17,70.7174,46.2522,0,0,Religion
788804275,4501,745,26286,1268,78.4532,76.0871,0,0,Religion
790058016,641,948,17480,209,68.8441,61.0337,0,0,Religion
790162719479521280,1205,4940,14386,1,62.92,49.8669,0,0,Religion
790526029026721792,1093,161,16017,867,67.3407,54.7031,0,0,Religion
790644220931387392,32448,21509,18711,0,87.6704,61.3731,0,0,Religion
791112596,10226,103,68834,63211,82.0658,74.0202,0,0,Religion
792060290158374912,1325,4978,2029,3992,66.6926,56.2503,0,0,Religion
792893898,534,1674,535,288,58.613,44.9195,0,0,Religion
794593244,31521,109,3083,21,87.2823,82.2145,0,1,Religion
79633819,771946,136731,26515,916,101.179,102.196,0,0,Religion
796612273255104512,18339,16631,3579,18,78.5393,57.9892,0,0,Religion
796683775069589504,1025,4817,955,2,57.4463,44.0948,0,0,Religion
796893974661365760,28098,9,1268,1479,80.9847,86.7239,0,0,Religion
797335253836709894,1427,4815,13914,1,63.7536,45.982,0,0,Religion
797584686,573,1498,2571,20,67.5281,59.83,0,0,Religion
798681264,6358,6226,31859,8598,80.7628,74.0933,0,0,Religion
798737360557109248,1154,2315,1251,378,67.4072,69.9056,0,0,Religion
798817139666784256,17861,3063,1581,3,73.2449,44.7165,0,0,Religion
798822203194163200,592,1591,1532,4842,64.7813,60.4591,0,0,Religion
799628551792316416,10325,229,616,741,74.0397,64.2653,0,0,Religion
800999720,470001,152,2524,62,101.06,99.8095,0,1,Religion
801394918082101248,19324,292,737,7433,70.5398,48.4492,0,0,Religion
802537206699216896,3687,4561,11550,3452,75.918,80.0725,0,0,Religion
80329278,1063,2495,7638,10949,70.6383,60.2631,0,0,Religion
805285667798253570,873,335,9675,10602,70.3504,71.8392,0,0,Religion
805827684727144448,1197,2464,522,14,62.3151,43.1914,0,0,Religion
807754425653571584,634,2168,706,854,61.6649,54.1094,0,0,Religion
808397089,1726,2120,5613,2003,74.2447,66.8102,0,0,Religion
80898912,5510,926,35174,1700,79.867,77.4262,0,0,Religion
809167145506484224,854,1058,4584,4935,68.5427,65.0378,0,0,Religion
