userid,friends,followers,statuses,favourites,gender,verified,city,urank,category
1744395855,458,6300152,618,1,1,1,0,38,Singer
1745264194,111,497171,609,1,1,1,0,36,Singer
1745374651,487,10147,891,1,1,1,0,35,Singer
1745464970,153,779632,1224,1,1,1,0,25,Singer
1745989912,533,306596,4576,1,-1,1,0,28,Singer
1746630350,494,385021,2070,1,1,1,0,47,Singer
1746901070,613,200429,72,1,-1,1,0,32,Singer
1747046067,354,668706,1189,1,1,1,0,27,Singer
1747096757,613,148209,2846,1,-1,1,0,35,Singer
1747300565,50,1284942,662,1,-1,1,0,46,Singer
1747837917,91,176460,1966,1,-1,1,0,38,Singer
1748107150,782,107424,4843,1,1,1,0,35,Singer
1748160990,804,66936,3798,1,1,1,0,43,Singer
1748336974,153,2107400,189,1,1,1,0,30,Singer
1748693152,446,4949276,1656,1,1,1,0,38,Singer
1748781094,241,148720,1387,1,-1,1,0,30,Singer
1748805151,233,42329,479,1,1,1,0,19,Singer
1749095804,138,1082610,442,1,-1,1,0,27,Singer
1749560682,209,138354,1183,1,1,1,0,32,Singer
1749615835,200,143748,1347,1,-1,1,0,17,Singer
1749771045,1347,158323,5038,1,1,1,0,48,Singer
1749865562,709,562347,3374,1,1,1,0,41,Singer
1749915585,78,90446,1005,1,-1,1,0,19,Singer
1750119550,191,719409,1591,1,1,1,0,33,Singer
1750779917,350,1019151,3532,1,-1,1,0,25,Singer
1750812234,82,252472,868,1,1,1,0,24,Singer
1751505334,420,239124,4975,1,-1,1,0,41,Singer
1751505621,190,103084,662,1,1,1,0,28,Singer
1751755250,126,80223,652,1,1,1,0,19,Singer
1751941331,450,155513,1222,1,1,1,0,35,Singer
1752067102,360,160620,1757,1,1,1,0,28,Singer
1752164320,223,2492197,1793,1,-1,1,0,36,Singer
1752165380,190,110903,337,1,1,1,0,19,Singer
1752467960,517,47858396,5109,1,-1,1,0,45,Singer
1752510323,100,1649818,2633,1,-1,1,0,37,Singer
1752618033,211,1147542,807,1,1,1,0,22,Singer
1756759023,100,206426,225,1,1,1,0,14,Singer
1756771203,156,101130,1168,1,-1,1,0,30,Singer
1756941087,313,344620,2013,1,-1,1,0,26,Singer
1757773171,2,3193961,1158,1,1,1,0,31,Singer
1757810447,2059,98085,2512,1,1,1,0,39,Singer
1759094663,404,1023679,1027,1,1,1,0,36,Singer
1759383073,131,1032122,439,1,1,1,0,40,Singer
1759411151,828,1026603,393,1,1,1,0,47,Singer
1759471491,648,114819,485,1,-1,1,0,28,Singer
1759536861,2054,761322,1733,1,-1,1,0,37,Singer
1759829395,50,1074764,724,1,1,1,0,28,Singer
1760641365,686,6824,1011,1,-1,1,0,27,Singer
1760643634,94,83136,1964,1,1,1,0,32,Singer
1760650345,268,148374,1931,1,-1,1,0,19,Singer
1760666731,148,342823,123,1,-1,1,0,30,Singer
1761749934,711,318803,2966,1,1,1,0,32,Singer
1763191592,200,164437,2039,1,-1,1,0,29,Singer
1763969373,333,1103627,2044,1,1,1,0,36,Singer
1763990660,175,11235542,647,1,1,1,0,40,Singer
1764019441,538,147720,3811,1,-1,1,0,43,Singer
1764033053,580,12854971,2139,1,1,1,0,42,Singer
1764062352,496,4745609,5828,1,1,1,0,37,Singer
1764123974,345,2053160,6230,1,1,1,0,41,Singer
1764328631,1737,586144,3519,1,1,1,0,44,Singer
1764893740,133,79695,543,1,1,1,0,19,Singer
1766030902,8,133747,18913,1,1,1,0,28,Singer
1766673785,815,1869517,2984,1,-1,1,0,42,Singer
1767062680,175,1775354,600,1,-1,1,0,20,Singer
1767376204,965,109236,171,1,-1,1,0,23,Singer
1767635255,526,474159,2956,1,1,1,0,35,Singer
1767772940,359,88175,2293,1,1,1,0,28,Singer
1767819164,415,1903550,6104,1,1,1,0,39,Singer
1768013472,1161,15877,910,1,-1,1,0,22,Singer
1768051632,337,1077304,2474,1,1,1,0,38,Singer
1768249682,342,13396528,2119,1,-1,1,0,29,Singer
1768267522,206,158897,3613,1,1,1,0,31,Singer
1769239692,358,798492,1212,1,1,1,0,33,Singer
1769386133,371,692136,1998,1,1,1,0,36,Singer
1769718451,1332,28782,2616,1,1,1,0,31,Singer
1769982982,342,340129,2858,1,-1,1,0,34,Singer
1770924910,136,305228,46,1,1,1,0,37,Singer
1771043941,195,136171,941,1,-1,1,0,36,Singer
1771057127,264,83610,2940,1,1,1,0,27,Singer
1771071225,732,42630,1659,1,1,1,0,36,Singer
1772439462,215,4535640,4185,1,1,1,0,38,Singer
1772543382,713,153753,2645,1,-1,1,0,38,Singer
1772859627,175,227872,3026,1,-1,1,0,32,Singer
1773283005,1144,16287425,4808,1,1,1,0,47,Singer
1773324971,5,8354812,14,1,1,1,0,14,Singer
1773581567,168,2451769,1435,1,1,1,0,42,Singer
1773844934,465,30955,2443,1,1,1,0,26,Singer
1776448504,117,7507825,256,1,1,1,0,34,Singer
1777048447,99,117220,418,1,-1,1,0,33,Singer
1777085803,342,1147314,112,1,1,1,0,37,Singer
1777856425,199,319439,735,1,1,1,0,26,Singer
1777924625,129,11184133,1567,1,-1,1,0,34,Singer
1778742953,367,38199377,5280,1,-1,1,0,44,Singer
1779566683,305,37918,1393,1,1,1,0,23,Singer
1780449391,7,115808,27,1,1,1,0,28,Singer
1780460864,261,91592,3193,1,-1,1,0,28,Singer
1780735453,191,168875,82,1,-1,1,0,37,Singer
1780782221,305,111583,3414,1,1,1,0,42,Singer
1781372535,142,1194537,634,1,1,1,0,36,Singer
1781442341,160,98409,993,1,-1,1,0,19,Singer
1783327157,92,60942,840,1,1,1,0,20,Singer
1783428763,221,141076,1199,1,-1,1,0,35,Singer
1784266357,388,62941,1934,1,-1,1,0,30,Singer
1784537661,272,52328249,5282,1,1,1,0,43,Singer
1784825491,503,3140327,3678,1,1,1,0,47,Singer
1785036193,66,148617,246,1,1,1,0,16,Singer
1786255171,192,58376,1741,1,-1,1,0,27,Singer
1786977895,177,527859,1084,1,1,1,0,19,Singer
1787698507,659,199806,25102,1,-1,1,0,48,Singer
1787817845,245,184113,513,1,1,1,0,20,Singer
