userid,followers,friends,statuses,favourites,activity,influence,protected,verified,category
107044222,1251,1016,3131,4850,72.525,68.6573,0,0,Sports
1070776237,7051,5939,2624,1110,79.8979,74.3691,0,0,Sports
1071187622,597930,3133,6943,1372,103.465,101.367,0,1,Sports
107146095,3060725,11938,103226,5501,111.672,97.7914,0,1,Sports
1071494408,1506,214,820,479,65.6721,60.5876,0,0,Sports
107161389,2134,1053,52132,72,71.2271,59.8196,0,0,Sports
1072031126,4554,566,2690,1171,77.1401,70.3781,0,1,Sports
1072308420,39652,346,3406,1458,88.9842,83.3612,0,1,Sports
107230956,2652,106,3345,1782,75.667,69.1713,0,0,Sports
107251366,4745,444,9223,1676,77.6714,76.6685,0,1,Sports
107320119,65155,1144,609,164,83.873,63.5785,0,1,Sports
1073243726,1033,594,3148,639,68.8614,67.8179,0,0,Sports
1073408192,19225,360,1223,432,80.4992,79.4814,0,1,Sports
1073562656,9738,3461,61738,1279,79.046,53.3658,0,0,Sports
107370684,484170,1022,2417,4,100.051,81.8111,0,0,Sports
1074063499,5645,99,819,161,73.3651,66.9723,0,0,Sports
1074544400,225362,2342,793,119,81.6548,82.4502,0,0,Sports
107483148,230971,237,12826,2,96.9518,88.7819,0,1,Sports
107534649,242480,882,1493,6247,94.9821,86.6131,0,1,Sports
107549002,5962,5397,11573,753,79.1156,64.4012,0,0,Sports
107592940,2041,778,34047,106,74.7379,74.0036,0,0,Sports
1076341597,46840,117,4523,3568,90.7384,91.3648,0,0,Sports
107659822,93254,1120,24830,2949,93.7352,85.5302,0,1,Sports
107734164,1228,588,7186,945,72.2942,81.1673,0,0,Sports
107749815,3787,381,31058,1683,76.3606,57.7395,0,0,Sports
1077624918,1158,1215,10556,4904,70.7725,67.1117,0,0,Sports
1077652686,65025,21544,40087,875,91.0537,90.801,0,0,Sports
1077655422,1503,1909,1014,390,67.7298,64.3372,0,0,Sports
1078064294,1277,1602,1368,1041,68.3977,58.3324,0,0,Sports
1078191834,1162,876,9639,35945,69.1193,62.6371,0,0,Sports
107904103,210790,231,19727,21,95.9445,99.6609,0,1,Sports
1079229432,10509,1049,4425,197,83.0984,90.883,0,0,Sports
107963866,2111,979,34776,6680,75.2287,82.9432,0,0,Sports
108040841,10795,719,2145,1510,81.2575,75.2357,0,0,Sports
108121449,1413,1384,7063,1790,72.7267,67.6019,0,0,Sports
1082686526,53674,624,49197,32209,90.3649,88.884,0,0,Sports
108270392,11954,342,2078,248,80.3672,84.1236,0,0,Sports
10828932,79175,8088,20670,6237,92.9634,86.7092,0,1,Sports
1083118368,1243,1393,8587,9418,72.5365,71.8244,0,0,Sports
1083314228,1071,1238,13964,303,71.8035,63.5038,0,0,Sports
108368800,1038,1849,3094,138,69.6187,56.7505,0,0,Sports
10838222,1019,288,11642,229,71.0371,65.6048,0,0,Sports
108390865,23065,303,87482,4200,83.9888,81.6566,0,0,Sports
1084245182,3994,4526,43104,6486,77.6296,76.1119,0,0,Sports
1085419154,1144,984,2703,1795,70.3493,62.9324,0,0,Sports
108556210,273631,184691,136020,5279,95.1243,84.1998,0,0,Sports
108568373,5435303,92,65090,285,114.186,109.42,0,1,Sports
108607576,3166,1874,1430,182,73.0036,61.784,0,0,Sports
1086396817,1696,3183,5835,21567,74.0365,68.241,0,0,Sports
1086608797,2346,929,6919,1098,75.46,68.7366,0,0,Sports
108662105,61690,7122,40498,907,90.7554,73.602,0,1,Sports
108705107,21072,1225,164907,13119,86.7437,80.475,0,0,Sports
1088445055,24830,11186,1919,2390,84.0505,66.7828,0,0,Sports
108862703,3447,570,20390,1458,77.7147,66.6469,0,0,Sports
1088740404,985,940,11739,1154,66.4449,54.2895,0,0,Sports
108900981,764781,55,26572,9031,104.023,92.9905,0,1,Sports
1089291661,1913,790,8096,8803,74.803,70.541,0,0,Sports
1089606786,16718,2,765,0,71.3059,57.7738,0,0,Sports
1090250101,20116,20820,44788,4135,82.6084,67.6656,0,0,Sports
109070400,11752,3039,12341,828,83.6302,75.86,0,0,Sports
109080285,301965,726,15673,37,96.9987,83.9093,0,1,Sports
1091022452,15397,454,22636,10834,84.1833,85.1848,0,0,Sports
1091475487,24397,166,897,418,80.8653,72.6002,0,1,Sports
1091796132,6541,829,16483,143,79.1987,72.1752,0,0,Sports
109190891,98492,345,21401,1601,93.0151,96.5474,0,1,Sports
10921932,461332,514,41701,244,94.059,78.8922,0,1,Sports
109228388,41304,3400,14699,6820,87.5464,69.3795,0,1,Sports
109233115,1877,1059,34760,267,74.6696,68.6358,0,0,Sports
109233627,1235,344,13282,2391,70.634,59.9801,0,0,Sports
109259421,2575,3398,714,488,67.5294,68.9565,0,0,Sports
109269644,370150,421,2636,4123,99.5536,90.4731,0,1,Sports
109275593,4009797,190,1032,31,106.763,99.1548,0,1,Sports
109285682,997,1364,1484,577,66.7668,56.5075,0,0,Sports
1093080799,1569,392,1231,638,68.9717,59.694,0,0,Sports
10931032,1389,1452,918,1258,65.5434,57.5714,0,0,Sports
109314276,4537,453,48867,490,78.3624,77.2353,0,0,Sports
10933912,83848,1096,77684,74,91.5741,79.9176,0,1,Sports
10937622,651424,66467,62562,6629,96.824,78.3978,0,1,Sports
109408123,892588,131,7288,126,104.962,95.7223,0,1,Sports
109418805,56874,220,39898,192,91.7877,84.8124,0,0,Sports
1094446572,1242,1259,1270,126,64.4391,56.6603,0,0,Sports
1095865850,1075,2021,9684,4184,71.1412,64.7482,0,0,Sports
1096161368,22159,12201,22065,18989,86.9669,91.2259,0,0,Sports
1096202935,5528,2702,2587,1341,78.4165,74.0073,0,0,Sports
1096212889,3292,2783,1516,178,72.604,58.3376,0,0,Sports
1096573850,1234,744,3371,4531,71.4617,65.8767,0,0,Sports
1096845500,320031,15,650,229,91.4665,94.2116,0,1,Sports
109713729,1598448,582,8686,16,106.585,95.2804,0,1,Sports
109720853,48265,2055,39829,4811,87.9073,86.4239,0,0,Sports
109768037,1086,795,14759,16503,71.7866,71.0205,0,0,Sports
1097710423,1736,2058,2720,3640,73.017,75.7179,0,0,Sports
109859094,2422,1747,4412,725,75.6588,65.9177,0,0,Sports
109915591,2164,1367,2517,28,71.0759,54.83,0,0,Sports
1099239662,6536,3298,943,162,71.0539,69.2342,0,0,Sports
109933276,2589,1940,2509,50,71.7508,57.2185,0,0,Sports
109938718,3290,2401,2890,45,73.1954,61.9571,0,0,Sports
1100398879,1998,217,9803,519,73.1008,66.1238,0,0,Sports
1100922506,1896,1165,18316,3197,72.9426,69.9625,0,0,Sports
1101306102,988,4997,1062,1420,64.3405,55.6273,0,0,Sports
1101795722,1249,2124,1457,157,68.5649,62.7278,0,0,Sports
110190928,1172,2929,2605,607,71.2099,69.3923,0,0,Sports
110195330,673791,767,10734,796,103.527,103.874,0,1,Sports
11026952,4339148,152485,47099,682,108.555,102.973,0,1,Sports
11027952,2062,1695,2547,375,70.5817,59.2629,0,0,Sports
1102984189,517359,1,25093,9261,101.862,105.531,0,0,Sports
110327310,2417,1790,3191,1140,75.049,65.5301,0,0,Sports
110340239,143919,1724,24149,11790,96.3413,94.0575,0,1,Sports
110384744,1117631,189,11209,4995,104.664,91.1029,0,1,Sports
1104294368,1089,1681,4925,3001,71.8073,63.9183,0,0,Sports
110446628,150493,6431,38035,36,96.5483,79.0213,0,0,Sports
110449650,1656,788,45619,465,73.5448,77.1293,0,0,Sports
1104528684,1012,1125,2934,5286,66.6835,62.9109,0,0,Sports
110496585,976,907,2366,183,68.753,59.2654,0,0,Sports
110504531,22769,2038,10953,6969,87.2046,82.7804,0,0,Sports
110510594,1387,1806,37313,2075,69.7406,61.1907,0,0,Sports
11062352,128851,559,35076,1840,93.9313,87.0807,0,1,Sports
11069152,23926,300,42811,8965,86.3022,82.3333,0,1,Sports
110710738,88543,969,21197,6513,93.5827,82.4346,0,1,Sports
110743250,83455,226,5278,71,91.2641,99.0445,0,1,Sports
110769105,1083,3287,2113,1269,69.4202,63.2086,0,0,Sports
1107733344,52229,53506,17983,147650,91.1642,80.9623,0,0,Sports
1107765690,59102,982,5949,4782,91.5835,90.6225,0,1,Sports
110820628,1028,760,4990,144,70.5155,69.8274,0,0,Sports
110895343,1062796,297,41097,12,106.228,101.453,0,1,Sports
110974349,979,566,7410,928,71.1943,61.3709,0,0,Sports
111005623,290813,2077,37740,4131,98.0464,91.8584,0,1,Sports
1110060456,1058,1983,28386,13335,71.0475,71.9292,0,0,Sports
1110076759,4361,3382,29020,14858,78.8724,80.8324,0,0,Sports
1110249312,1123,1397,822,51,65.0599,56.1962,0,0,Sports
1110303722,1290,1192,4837,15086,72.6277,72.9781,0,0,Sports
111030455,1043,570,692,492,64.0224,57.5966,0,0,Sports
111037335,194223,207,3078,5,95.5112,90.7646,0,1,Sports
1110553549,228550,398,7127,9364,98.6875,96.6184,0,1,Sports
1110633631,1044,169,2374,129,67.602,53.7298,0,0,Sports
111083690,82153,451,3939,28,93.1896,92.1924,0,0,Sports
111092283,67882,7187,25706,57536,92.166,76.7301,0,1,Sports
111104497,126376,313,5205,106,95.4747,93.485,0,1,Sports
111118177,18063,417,7471,472,84.129,80.5302,0,1,Sports
1111436904,11459,8186,2859,5066,82.1857,77.4641,0,0,Sports
111153722,141832,625,10375,8291,93.9527,85.9885,0,0,Sports
111159652,69538,1536,46094,6798,84.3936,71.9658,0,0,Sports
1111743175,6641,402,1759,1566,77.6874,71.6959,0,0,Sports
111199728,905162,1729,18615,22165,105.176,98.8758,0,1,Sports
1112204335,321412,371,11165,4090,97.4009,97.7678,0,1,Sports
111224511,3933,1546,12676,295,76.4478,65.6895,0,0,Sports
111258547,7995,7322,22448,15355,81.8538,75.0408,0,0,Sports
111275236,2656,753,35423,4319,75.6888,66.8484,0,0,Sports
1113623719,1152,946,14093,9132,68.6012,60.6462,0,0,Sports
111367077,9543,1941,1482,1371,78.8763,69.3639,0,0,Sports
111375484,1894,1099,23584,1747,73.8595,67.3557,0,0,Sports
1114070509,1992,3215,625,3235,65.2926,51.8826,0,0,Sports
111422855,374755,2871,2984,2654,98.8174,97.7042,0,1,Sports
1114505623,70866,65,2034,1169,89.9992,86.0423,0,1,Sports
1114707824,2161,4997,4592,5550,73.2539,66.8069,0,0,Sports
1115774796,2165,1123,3033,7899,74.7742,63.7406,0,0,Sports
1115933479,1727,1310,16658,4767,73.7379,67.5011,0,0,Sports
111615426,3122,963,24042,442,77.0694,71.2402,0,0,Sports
1116630500,1576,592,22227,2119,72.5635,54.3936,0,0,Sports
1117339632,1011,1539,1524,103,65.9834,57.0199,0,0,Sports
111736207,3545,2259,26745,15871,77.57,78.7179,0,0,Sports
1117527566,27530,354,2631,1188,86.0633,85.1576,0,0,Sports
1117647834,10527,306,9338,5488,81.1085,80.8667,0,0,Sports
1117659324,139578,11,3559,25,85.6578,92.9362,0,0,Sports
111812946,47396,281,32734,6817,90.3661,82.8997,0,0,Sports
111902512,41732,40,118586,271,84.4644,75.706,0,0,Sports
1119243571,8576,3571,6156,2868,82.131,72.8866,0,0,Sports
1119613849,7689,359,25546,3084,81.36,75.8538,0,0,Sports
1119941443,6704,1464,17661,22813,77.5665,68.9453,0,0,Sports
1120293464,28926,654,18319,14850,87.2205,87.278,0,1,Sports
1120352509,2024,136,21816,5220,74.0748,70.7288,0,0,Sports
1120402958,1260,752,10307,18360,72.6354,71.7773,0,0,Sports
112231865,1281,1527,1312,371,68.1762,57.1048,0,0,Sports
1122732866,352989,470,4056,2479,100.83,105.935,0,1,Sports
112305647,1769,1331,30604,1750,74.3386,74.6466,0,0,Sports
112312233,990,1122,13124,2986,70.8962,67.2467,0,0,Sports
112377315,158313,199,13481,705,94.7314,94.3341,0,0,Sports
1123961438,2038,192,640,1708,67.0195,65.7666,0,1,Sports
112432842,142034,634,11848,2555,96.2928,86.2877,0,0,Sports
112445008,337533,407,12155,265,100.293,92.9467,0,1,Sports
112446377,229695,4807,12890,554,97.3656,99.7199,0,0,Sports
112454683,5833,2361,102914,49398,79.321,73.7311,0,0,Sports
1124722303,301909,165,14432,17480,100.005,93.3335,0,1,Sports
1124745625,47280,44447,102932,961,88.2823,75.8358,0,0,Sports
1124813838,62381,10,14030,143,85.8359,74.3671,0,0,Sports
112490071,984,1629,18086,515,64.2379,63.0099,0,0,Sports
1125141800,112002,619,5393,5978,95.122,88.9084,0,1,Sports
112540990,7428,2911,6950,2222,80.9387,67.6501,0,0,Sports
112542209,2257,372,2676,1399,72.7554,73.5925,0,1,Sports
112555960,411833,498,9788,2655,101.492,102.507,0,1,Sports
1125874274,2514,2730,3242,154,76.0449,65.9136,0,0,Sports
112612778,1068,1173,4293,59,66.66,52.4701,0,0,Sports
112623754,3823,868,6629,1145,77.7872,63.7584,0,0,Sports
11263372,1596,619,10703,2811,73.1067,79.1145,0,0,Sports
