userid,followers,friends,statuses,favourites,activity,influence,protected,verified,category
103791628,306926,1391,5512,5080,100.171,83.2012,0,1,Entertainment
103911994,13746,1524,6798,812,84.0784,77.107,0,0,Entertainment
103913897,16197,14834,22083,4620,82.1496,74.7701,0,0,Entertainment
103919118,91255,2220,70388,2985,94.0974,90.5012,0,1,Entertainment
103920350,139810,256,12949,3232,94.6063,95.6987,0,1,Entertainment
103934982,9034,731,7378,145,81.4373,68.3122,0,0,Entertainment
1039406455,7211,7983,32690,19407,80.0324,67.5265,0,0,Entertainment
103960020,4679,3620,32803,14991,78.8579,71.6223,0,0,Entertainment
103990561,270251,29,7302,1549,96.9895,90.3128,0,0,Entertainment
104004124,64602,38,1519,157,87.5267,92.5655,0,0,Entertainment
1040343936,5833,5926,19194,46548,80.3618,79.2393,0,0,Entertainment
104139287,9063,377,7581,9347,82.1599,80.6316,0,1,Entertainment
104148730,1941710,105,4220,197,109.243,101.454,0,1,Entertainment
104194433,6148,5694,74026,56964,79.784,76.815,0,0,Entertainment
104201057,398970,1010,5244,1695,101.439,106.771,0,1,Entertainment
104235481,1250363,9043,7183,4221,107.084,104.397,0,1,Entertainment
104249727,8664348,1147,9719,4133,116.756,117.58,0,1,Entertainment
104268014,2772053,153,3716,1486,110.996,102.208,0,1,Entertainment
104288093,5183223,1562,8309,1753,114.249,121.37,0,1,Entertainment
104297231,8841,0,5224,0,69.6826,51.6773,0,0,Entertainment
104299103,772102,263,10026,14134,104.568,105.233,0,1,Entertainment
1043142212,29069,38,622,99,79.4665,86.9475,0,1,Entertainment
104371969,5196,818,17858,819,79.5235,79.6553,0,0,Entertainment
104571475,95113,251,2878,3,93.7319,82.3285,0,1,Entertainment
104574264,181294,581,4719,13955,97.1335,98.3048,0,1,Entertainment
104589769,143788,37,2814,24,95.3158,79.5383,0,1,Entertainment
1045912380,7279,6370,112897,145,81.4538,67.2182,0,0,Entertainment
104605689,4909,146,160832,1719,78.8671,68.828,0,0,Entertainment
1046268260,7493,445,2359,2323,79.0922,72.0804,0,0,Entertainment
1046451702,117210,72,56655,813,94.2539,91.0531,0,0,Entertainment
104712982,11304,1060,7041,5732,83.627,77.795,0,0,Entertainment
104770117,23621,265,73468,328,87.3919,60.8696,0,0,Entertainment
104799080,391217,22,8464,419,93.0147,88.6313,0,1,Entertainment
104856942,796271,9781,23062,38651,104.682,107.544,0,1,Entertainment
1048661,101777,770,2180,0,88.3924,73.0101,0,0,Entertainment
104899843,89511,106,11515,2084,91.8646,74.6872,0,0,Entertainment
104944845,74844,70531,522969,8328,91.9965,72.3814,0,0,Entertainment
1049674579,22472,9530,30366,3008,86.0317,77.473,0,0,Entertainment
104969057,3708057,618,1828,122,109.815,108.816,0,1,Entertainment
104974333,7309089,38,1028,69,104.927,93.8967,0,1,Entertainment
104983720,24258,135,5752,322,85.763,82.602,0,0,Entertainment
105001940,1010375,1,2350,0,103.563,101.115,0,1,Entertainment
105005087,7631,221,23676,103,80.9216,77.0482,0,0,Entertainment
1050096572,11886,363,75339,74554,81.9224,77.4728,0,0,Entertainment
10505322,563555,451,3829,419,99.917,103.059,0,1,Entertainment
1050534571,11447,8673,29530,3149,80.3531,57.8197,0,0,Entertainment
1050805374,4197,184,68751,47630,77.8905,74.3226,0,0,Entertainment
105119490,28496940,5885,11313,215,122.325,140.188,0,1,Entertainment
105137891,402091,1331,50412,2067,100.058,91.5813,0,1,Entertainment
105160416,220939,226,46156,15835,93.8824,87.003,0,1,Entertainment
1051663764,6514,959,69967,8702,79.9524,71.8978,0,0,Entertainment
105205432,89859,9462,35022,4335,93.7653,85.0367,0,1,Entertainment
1052146704,4679,123,69378,7005,75.4018,69.7001,0,0,Entertainment
1052482903,8199,460,26857,9299,81.8386,81.2701,0,0,Entertainment
1052757811,4993,279,54963,44521,79.4653,72.2606,0,0,Entertainment
105290578,87373,88,2902,497,85.4049,80.4915,0,0,Entertainment
105297334,25411,109,6312,2280,87.4743,85.067,0,1,Entertainment
1054016472,217290,927,13788,20251,96.8715,103.284,0,1,Entertainment
105444609,18626,7969,3173,2671,86.0001,75.9946,0,0,Entertainment
1055255910,160070,4551,33611,62597,96.8826,84.6814,0,0,Entertainment
105621284,19579,234,2193,519,84.0896,69.5145,0,0,Entertainment
105654296,401106,13,31710,10,88.7506,59.0518,0,0,Entertainment
105660524,6410,2603,36627,15899,80.856,84.63,0,0,Entertainment
1056660636,13658,3538,16790,4198,82.5693,76.3181,0,0,Entertainment
105692231,16362,17696,9045,156,84.3985,65.6777,0,0,Entertainment
1056976740,19466,7523,31747,120386,83.906,78.8652,0,0,Entertainment
105710210,2171745,22,2968,114,108.056,104.823,0,1,Entertainment
105781608,432014,479,8871,236,101.717,105.076,0,1,Entertainment
105955791,47673,131,5340,11349,89.8194,94.9163,0,1,Entertainment
105956056,6648,5754,36594,339,80.1364,72.7337,0,0,Entertainment
106017042,44019,267,6404,9672,89.5866,81.677,0,0,Entertainment
106038219,3767243,146144,251598,462,102.151,73.3039,0,0,Entertainment
106074063,40219,39557,171639,61687,89.1736,72.5725,0,0,Entertainment
106111147,50709,975,89252,0,87.6975,83.8173,0,1,Entertainment
1061281784,212781,45,596,165,88.8498,90.0046,0,1,Entertainment
1061632202,48537,27912,129953,8070,90.7838,71.9005,0,0,Entertainment
106174574,1046302,183,28846,578,100.429,92.2671,0,1,Entertainment
1061859402,8051,481,214188,193629,81.4498,73.5766,0,0,Entertainment
106188378,18732,196,7226,6301,85.9276,85.9098,0,1,Entertainment
1061963227,11845,8173,5844,6367,82.958,75.782,0,0,Entertainment
106207497,478819,35,16228,119,101.321,89.5333,0,1,Entertainment
106222134,24594,919,80896,5416,87.3855,76.7675,0,0,Entertainment
106322060,23788,477,3836,5908,87.0976,92.161,0,0,Entertainment
106354414,6793,467,1817,136,78.1597,76.0878,0,0,Entertainment
106381684,5682,487,14141,34174,80.1974,78.6465,0,0,Entertainment
1064188818,12912,1825,3355,1914,83.9116,80.35,0,1,Entertainment
106462706,14583,4939,6984,99,81.3879,66.0714,0,0,Entertainment
106485105,2571955,14,9311,16447,110.173,107.477,0,1,Entertainment
106511586,6381,1520,3391,225,80.5091,72.1253,0,0,Entertainment
1065187651,10671,756,11806,4587,82.98,76.7322,0,1,Entertainment
106519714,5386,1071,3440,568,79.4719,71.9135,0,0,Entertainment
106561591,4787,862,87081,29475,76.351,67.562,0,0,Entertainment
1066126243,63421,5960,30632,13242,91.7879,84.0947,0,0,Entertainment
106620826,2054952,327,4359,444,109.067,104.671,0,1,Entertainment
10667662,61935,49229,7855,3,83.8082,59.4935,0,0,Entertainment
106688470,9111,545,96384,170861,81.6469,77.9334,0,0,Entertainment
1066989860,12253,172,79171,2177,83.1568,71.2088,0,0,Entertainment
106728417,9697,573,5180,1324,81.8777,76.8133,0,0,Entertainment
1067803908,23929,88,3332,57,87.2857,78.8575,0,0,Entertainment
106797195,20435,6498,6211,493,86.5326,74.9217,0,1,Entertainment
106803875,28680,328,383896,66093,83.4643,79.114,0,0,Entertainment
106808100,24727,799,15112,954,87.4528,74.4648,0,0,Entertainment
106808975,99039,123,689,52,85.7118,70.9014,0,1,Entertainment
106823076,6519,1582,3875,37,80.7294,75.1096,0,0,Entertainment
106837463,2390671,379,8242,5121,109.966,103.208,0,1,Entertainment
106851236,6265,220,1910,447,77.1657,72.8066,0,0,Entertainment
106854950,675613,92,1531,717,99.7427,98.7078,0,1,Entertainment
1068754020,4483,999,23713,60221,78.3138,81.636,0,0,Entertainment
106881587,4339,3112,20036,150,77.7697,64.9007,0,0,Entertainment
106887653,193531,16074,7548,12,96.3074,91.0798,0,1,Entertainment
106943085,6995,1430,48166,8,79.5427,83.0768,0,1,Entertainment
1070041532,12341,159,102328,26574,84.049,75.1045,0,0,Entertainment
1070412618,243162,289,5562,18305,98.9513,100.665,0,1,Entertainment
107061220,7179,233,73800,631,80.6728,74.0271,0,0,Entertainment
107061895,53445,226,2450,8518,88.9748,95.1542,0,0,Entertainment
1071142920,4642,854,51282,260,75.3225,66.967,0,0,Entertainment
107123201,6665,3823,2002,1658,78.5837,72.7203,0,0,Entertainment
10716212,5068,3586,76912,17858,76.7227,68.5306,0,0,Entertainment
10716292,97074,1710,12525,23879,93.7733,93.4472,0,1,Entertainment
107165711,22977,360,1375,4,82.3924,74.3987,0,0,Entertainment
107252031,29349,30280,1061,2042,81.4552,64.8396,0,0,Entertainment
107318424,5446417,160,9772,37,114.324,103.739,0,1,Entertainment
107332508,134727,230,996,717,89.3877,84.6302,0,1,Entertainment
107389814,378522,716,11220,147,97.6251,71.9429,0,1,Entertainment
107406414,76808,597,37426,331,91.293,76.3917,0,0,Entertainment
1074231356,10817,3228,128442,1955,82.7274,72.6243,0,0,Entertainment
1074264055,17158,1542,26004,6547,81.1628,75.6973,0,1,Entertainment
107469166,11699,750,4531,1669,83.774,73.6198,0,0,Entertainment
107512859,1129560,347,5500,4031,106.477,101.043,0,1,Entertainment
1075375746,12642,171,85713,16075,83.9807,73.1779,0,0,Entertainment
107544554,183937,85,1674,74,94.3031,94.3226,0,1,Entertainment
107556834,614301,2211,11971,2515,102.937,103.138,0,1,Entertainment
1075624326,422663,324,10002,9074,99.3897,97.7358,0,1,Entertainment
10772102,27462,1261,9118,1772,87.6019,81.4485,0,1,Entertainment
107728077,6943,513,17904,6028,75.0008,75.4532,0,0,Entertainment
107795399,370687,958,5822,5823,100.646,98.8681,0,1,Entertainment
1078375718,80667,98,987,66,85.7484,80.7219,0,0,Entertainment
107858326,10107,173,3067,844,82.6235,74.3215,0,0,Entertainment
107889903,4593,3357,40032,1985,79.1592,77.5419,0,0,Entertainment
1079108184,3541173,3245,12871,18293,112.037,113.472,0,1,Entertainment
1079110795,12598,12531,2193,139,82.2291,67.8951,0,0,Entertainment
107963968,4021,744,3418,52,78.4422,70.8783,0,0,Entertainment
108022310,5592,897,12165,1476,79.0724,94.0779,0,0,Entertainment
1080235873,14177,6879,46405,11697,84.501,73.7065,0,0,Entertainment
108055368,11745,516,3586,7,79.2015,58.9068,0,0,Entertainment
108090221,877223,1114,25737,28,102.928,104.032,0,1,Entertainment
1081085840,139184,101945,57309,21145,95.5198,78.4218,0,1,Entertainment
1081962504,131839,528,1353,267,91.617,98.6778,0,1,Entertainment
108252113,5989395,257,17992,676,114.653,101.093,0,1,Entertainment
1083271819,7699,635,59315,5222,81.3771,70.2856,0,0,Entertainment
1083314617,312365,7,16688,20625,98.2169,98.6743,0,0,Entertainment
108350710,8904,3085,6655,203,79.3273,59.7921,0,0,Entertainment
108361327,1873413,10,1504,145,104.835,112.536,0,1,Entertainment
108366709,6594,901,4483,4831,80.6987,77.7619,0,1,Entertainment
108372272,34371,675,3667,376,87.1068,76.3233,0,0,Entertainment
108390812,595535,19815,12325,277,102.756,91.8988,0,0,Entertainment
108470765,92698,1796,15400,1960,93.0403,90.4385,0,1,Entertainment
108535037,140322,502,49475,13131,96.0196,93.6839,0,1,Entertainment
108538006,3150261,371,3090,37,110.665,124.081,0,1,Entertainment
108656943,11393,1030,5959,2557,83.6105,77.7902,0,0,Entertainment
108664055,26353,694,6576,1596,87.8623,81.3627,0,1,Entertainment
1087031719,4769,1190,12820,719,79.3221,78.893,0,0,Entertainment
108716993,4837,1121,942,145,72.8905,69.9106,0,0,Entertainment
1087316768,12872,4915,1539,1271,80.1796,74.0565,0,1,Entertainment
1087546580,7745,5963,2817,1941,79.427,66.7979,0,0,Entertainment
1087860428,295872,68566,6415,17053,98.4972,105.359,0,1,Entertainment
108811740,9996,2113,22391,2814,82.6851,80.7494,0,0,Entertainment
1088207396,2849342,14487,14219,9296,109.199,121.532,0,1,Entertainment
108936259,3606995,125,4603,28,112.287,108.941,0,1,Entertainment
108963088,8222,4201,36061,718,72.5312,55.0154,0,0,Entertainment
108971510,10020,726,10872,49,82.6136,68.4903,0,0,Entertainment
1090026433,105724,913,25273,1014,91.2722,89.2473,0,1,Entertainment
109005267,20801,982,7413,2409,86.7803,71.9355,0,0,Entertainment
1090719504,41264,5392,51820,9527,86.4242,76.1924,0,0,Entertainment
1090858471,20803,964,64994,13908,86.5978,77.4322,0,0,Entertainment
1091335141,8804,2004,22277,138,82.2355,89.7363,0,0,Entertainment
109135635,17697,986,2581,3637,84.6276,93.9897,0,0,Entertainment
1091969564,67161,662,242667,3286,92.0198,76.1187,0,0,Entertainment
10920842,29777,132,23032,255,88.4501,71.6784,0,0,Entertainment
109213578,3691793,725,20990,935,112.507,96.5487,0,0,Entertainment
109241992,3435625,227,14577,3417,111.568,99.1253,0,1,Entertainment
10926202,520952,262,24859,2180,101.255,83.7394,0,1,Entertainment
109266515,200740,2488,107560,120,93.7119,76.178,0,1,Entertainment
109275829,115080,1368,8040,7329,95.2434,87.2213,0,1,Entertainment
109293725,7893,7086,11567,58,81.8004,79.4879,0,0,Entertainment
109303622,4226933,1074,80035,23187,112.959,112.067,0,1,Entertainment
109307451,38540,4996,9539,3282,88.3632,88.0996,0,1,Entertainment
1093206253,10139,283,1698,1907,79.8817,67.3357,0,1,Entertainment
109367993,141258,19899,13447,6837,96.0636,103.128,0,1,Entertainment
1093813626,232154,145405,137589,315,96.8037,76.9526,0,0,Entertainment
1093933549,29035,561,47531,359,88.3232,83.6286,0,1,Entertainment
1094275994,6343,122,785,184,70.6327,52.3511,0,0,Entertainment
10950372,153217,989,11638,2566,96.181,80.0915,0,0,Entertainment
109510990,11607,203,3641,330,82.683,78.6979,0,0,Entertainment
109526528,705588,1348,19385,9837,104.315,89.1805,0,1,Entertainment
109539997,10405,56,1189,0,76.8386,76.5189,0,0,Entertainment
109550695,14896,2640,99663,27335,84.3257,79.657,0,0,Entertainment
109604578,49255,19928,183014,7194,86.3662,78.4298,0,0,Entertainment
109660695,1236046,43,4851,3,106.095,102.633,0,1,Entertainment
109668358,58720,780,9680,2385,90.4049,82.8862,0,1,Entertainment
109669414,158630,165,4330,713,96.4647,94.1336,0,1,Entertainment
109702885,8872003,1549,21118,8813,116.409,107.5,0,1,Entertainment
109705251,3563556,2445,8739,390,110.518,110.89,0,1,Entertainment
109780483,13371,1755,62101,1227,71.7638,53.3019,0,0,Entertainment
109794545,22462,2011,531,870,78.0106,60.1695,0,0,Entertainment
109837793,73766,27377,119557,1691,91.4168,79.5337,0,0,Entertainment
1099108622,19115,21056,42598,22841,85.5706,79.0355,0,0,Entertainment
1099143404,51272,37472,1762,1043,86.8188,66.9517,0,0,Entertainment
109935719,5335,703,2697,369,74.9181,58.186,0,0,Entertainment
1099376989,15235,889,1754,1278,80.2979,77.748,0,1,Entertainment
109938705,221370,1,2869,404,95.5017,81.1341,0,0,Entertainment
110025421,846023,261,6488,3682,105.224,96.1814,0,1,Entertainment
110047932,6000,5561,584,178,70.9255,57.6316,0,0,Entertainment
110098584,11360,128,12053,8659,82.801,71.8256,0,0,Entertainment
1101033146,4133,4166,8395,2444,78.2266,70.2609,0,0,Entertainment
110177368,10543,23,16344,371,83.0091,84.1495,0,0,Entertainment
1102103832,3949,2425,1784,275,72.9182,57.3635,0,0,Entertainment
1102544774,7513,54,30481,3044,78.9199,72.3059,0,0,Entertainment
110308521,9441,1573,4771,13836,80.948,88.0232,0,1,Entertainment
110325600,55074,337,2363,1,89.5415,74.2968,0,1,Entertainment
110365072,5559088,32163,19322,152,113.026,114.148,0,1,Entertainment
1104018673,5705,8505,557,194,71.2073,56.8265,0,0,Entertainment
110428690,11603,10532,8214,196,81.8957,77.468,0,0,Entertainment
1104562968,12128,388,101615,49805,83.0255,74.9535,0,0,Entertainment
110458336,477199,1242,30743,54,100.802,91.249,0,1,Entertainment
110463385,5175,1619,7156,155,79.5143,71.0416,0,0,Entertainment
110514690,13648,2393,19079,12976,84.4328,84.2296,0,1,Entertainment
1105309657,4055,68,2506,968,77.229,77.348,0,0,Entertainment
110671044,6118,619,4012,280,78.9166,66.0787,0,1,Entertainment
1107735379,9389,33,96306,87208,74.4732,59.8433,0,0,Entertainment
110790365,4160,1606,8032,6898,78.4101,75.4575,0,1,Entertainment
110827653,7545416,810,15283,3,116.034,103.016,0,1,Entertainment
110840720,1654532,34,21091,93,108.415,96.9496,0,1,Entertainment
1108883671,6694,6501,10442,4746,78.4375,62.9778,0,0,Entertainment
1109223331,6079,3071,44554,81,65.5099,45.7266,0,0,Entertainment
1109298529,30679,2289,29790,19232,88.5396,79.3851,0,1,Entertainment
1109449298,12442,3566,57552,22009,84.0453,77.3736,0,0,Entertainment
110970149,96469,331,11126,1366,94.1614,84.3977,0,1,Entertainment
11098672,4685,4908,26678,2308,79.0191,71.2328,0,0,Entertainment
110992689,4968,87,941,29,64.482,52.2085,0,0,Entertainment
111017007,15264,2553,8103,3277,85.0103,74.9037,0,0,Entertainment
1110309750,8843,1421,73298,44556,81.01,82.8583,0,0,Entertainment
1110475561,1894101,678,5047,3014,109.16,110.415,0,1,Entertainment
11107192,77622,458,8075,3084,92.7815,85.9634,0,0,Entertainment
11109062,3977,856,6813,1509,77.65,84.4205,0,0,Entertainment
111095506,5551,723,6209,4089,80.0934,72.4294,0,0,Entertainment
111096837,4447,199,107044,29661,78.4213,73.9949,0,0,Entertainment
111234632,95548,532,9948,1041,93.6444,93.5201,0,1,Entertainment
1112465706,1006369,1393,7530,3083,106.095,107.729,0,1,Entertainment
111258147,13092,259,3120,1601,83.6702,80.2452,0,0,Entertainment
111264730,26204,2067,4786,8089,87.9184,78.3634,0,1,Entertainment
111267600,36107,155,2149,2382,87.4527,91.0939,0,1,Entertainment
1112722104,166660,98,10149,2606,95.7735,93.9009,0,1,Entertainment
111323990,448166,686,25682,2221,101.987,94.8133,0,1,Entertainment
111342637,106670,3415,5326,4826,94.8583,101.052,0,1,Entertainment
1113516805,30248,18679,19041,28792,86.816,72.3462,0,0,Entertainment
111392659,759917,631,26756,3261,104.615,94.9187,0,1,Entertainment
1114642723,18141,4893,4588,7891,85.7451,91.5232,0,1,Entertainment
1115148079,351046,31,3007,1980,100.217,106.867,0,1,Entertainment
1115518243,37619,361,20906,2759,88.9856,83.5694,0,1,Entertainment
111556701,264153,941,85063,3046,94.6139,83.5288,0,1,Entertainment
1115652043,53727,946,137028,11174,90.9805,88.0501,0,0,Entertainment
111595424,8120,1430,5714,4330,80.7034,75.9542,0,0,Entertainment
111645857,238913,2248,17111,3413,98.4755,92.1965,0,1,Entertainment
111674155,10686,4953,17323,6174,83.3613,77.6981,0,1,Entertainment
111778260,36304,814,17552,4897,86.1716,89.4132,0,1,Entertainment
1117957238,384109,170,18908,3,94.4034,101.495,0,0,Entertainment
1118011393,25424,16597,49100,3032,87.734,93.9792,0,0,Entertainment
111860799,1029614,194,6683,34,106.185,101.524,0,1,Entertainment
1118669809,145417,557,10625,3277,89.4228,81.1761,0,0,Entertainment
111871312,3102309,258,9122,120,111.493,106.059,0,1,Entertainment
1120026504,20858,9623,95369,303309,84.7526,64.1411,0,0,Entertainment
11203712,49598,1766,18153,542,90.6525,82.2034,0,1,Entertainment
112054691,1092220,208,5256,130,105.112,102.552,0,0,Entertainment
1120917445,511686,889,34701,7828,102.125,101.184,0,0,Entertainment
