userid,followers,friends,statuses,favourites,activity,influence,protected,verified,category
116832244,6894,479,671,11,70.098,56.4039,0,1,Economy
1169876648,13076,340,4044,19,80.9152,59.3774,0,1,Economy
1169936774,1429,2191,2567,277,68.7603,59.3513,0,0,Economy
1170839526,596,551,576,211,60.3343,52.3421,0,0,Economy
117151768,926,134,2109,0,59.8914,40.3622,0,0,Economy
1172558101,816,424,1637,3,62.477,43.5703,0,0,Economy
117361529,4113,469,1678,201,74.226,62.2053,0,0,Economy
1173831,365618,6308,18695,2610,100.777,98.7164,0,1,Economy
1174292905,226526,4,24939,29,95.6584,73.1443,0,1,Economy
1177420700,34051,517,106122,181,88.7515,74.4117,0,1,Economy
1178011,262194,327,12095,26268,97.7848,90.4439,0,1,Economy
1178690624,958,1302,7819,5775,70.5046,61.9727,0,0,Economy
1178854796,2547,930,1391,886,71.1822,70.0208,0,0,Economy
118116698,34922,1317,15706,0,76.4585,58.2639,0,0,Economy
118200525,14994,4163,61213,5124,80.2227,67.9525,0,1,Economy
118511492,1258,1571,738,184,64.9805,55.7017,0,0,Economy
11856482,777718,1262,16801,91,103.53,91.2766,0,1,Economy
118601983,937,3372,72125,711,65.7132,44.1564,0,0,Economy
118646322,931037,135,911108,52,92.9591,59.3278,0,0,Economy
118825572,1639,1839,1157,215,68.8599,52.9608,0,0,Economy
1188767227,2095,526,1054,6,62.6921,54.4941,0,0,Economy
118975384,1404,1388,2097,7,69.9859,56.8133,0,0,Economy
1190843023,840,1497,2071,363,67.4031,65.7177,0,0,Economy
119286196,947264,3,42344,92,100.576,94.0308,0,1,Economy
1194947442,122221,35,3416,10726,95.4736,89.2199,0,1,Economy
1196328007,80154,135,6239,0,92.712,89.1506,0,0,Economy
1196811415,2018,4524,3412,154,71.7188,68.8804,0,0,Economy
119731445,17376,17854,2684,641,82.4981,67.771,0,0,Economy
119920353,6523,1203,3650,613,80.9027,78.5295,0,1,Economy
1199539627,1832,2164,5198,3050,72.0789,61.9193,0,0,Economy
119981277,13575,724,9786,3044,83.7532,75.2034,0,1,Economy
120127368,697,117,898,69,61.3256,51.2253,0,0,Economy
120155130,1054,662,3888,1427,70.681,69.8516,0,0,Economy
120176950,739863,260,5604,219,104.454,100.588,0,1,Economy
1204130719,2435,2897,731,8,66.6252,48.7357,0,0,Economy
120575142,641,747,1590,23,59.3883,47.3846,0,0,Economy
1209428419,592,1127,2276,307,64.8475,57.8683,0,0,Economy
1209991243,3906,1451,6439,2451,78.3303,76.0632,0,1,Economy
1210240824,10559,147,1582,577,79.5537,72.4632,0,0,Economy
1210256617,1072,2044,6018,700,71.664,62.7857,0,0,Economy
121049123,221208,2,21855,1,89.6407,78.4441,0,0,Economy
12132292,3052,1894,21509,12537,75.5937,69.5213,0,0,Economy
