userid,friends,followers,statuses,favourites,gender,verified,city,urank,category
1787358345,213,20240,807,1,1,1,3,18,CEO
1788306811,789,25937,4402,1,-1,1,3,22,CEO
1788611832,412,19893,9,1,-1,1,3,30,CEO
1789336304,66,22711,54,1,1,1,3,18,CEO
1789411342,1564,54406,1675,1,1,1,3,29,CEO
1789599715,796,35174,2862,1,-1,1,3,41,CEO
1789804004,1799,14260,6526,1,1,1,3,32,CEO
1790060184,510,495779,3255,1,-1,1,3,41,CEO
1797042937,2246,89887,26983,1,1,1,3,41,CEO
1797803243,97,350400,565,1,1,1,3,34,CEO
1798056081,122,191323,276,1,1,1,3,10,CEO
1799505707,56,37105,536,1,1,1,3,29,CEO
1799544351,2053,51790,11439,1,1,1,3,38,CEO
1799828900,231,20948,2396,1,1,1,3,42,CEO
1799857272,781,62219,2008,1,1,1,3,43,CEO
1801473501,14,67222,37,1,1,1,3,5,CEO
1805291811,217,28137,226,1,1,1,3,33,CEO
1805304883,713,47146,438,1,-1,1,3,32,CEO
1805445060,776,269476,1043,1,1,1,3,39,CEO
1806254334,291,14857,867,1,1,1,3,32,CEO
1806762625,52,1217695,292,1,1,1,3,16,CEO
1807117150,1531,1010634,348,1,-1,1,3,37,CEO
1807416082,1896,27165,2417,1,-1,1,3,33,CEO
1807486717,157,268785,10,1,1,1,3,18,CEO
1807870601,3034,16079,20344,1,1,1,3,48,CEO
1808996370,89,71396,1105,1,-1,1,3,32,CEO
1809660905,175,166386,2756,1,1,1,3,37,CEO
1813409592,1200,275044,2360,1,1,1,3,45,CEO
1819714562,336,66414,1623,1,1,1,3,36,CEO
1820307035,724,33336,6558,1,1,1,3,23,CEO
1822820195,7,34937,2,1,-1,1,3,16,CEO
1823319741,240,101917,818,1,1,1,3,32,CEO
1823702565,246,44304,2857,1,-1,1,3,36,CEO
1828266780,591,33240,1858,1,1,1,3,27,CEO
1828731833,362,164675,303,1,1,1,3,17,CEO
1829436957,362,356919,1855,1,1,1,3,26,CEO
1829725922,1164,12796,1358,1,1,1,3,43,CEO
1830765260,29,126106,2549,1,1,1,3,20,CEO
1834087001,869,140078,1591,1,1,1,3,31,CEO
1834761497,240,179274,1269,1,1,1,3,22,CEO
1837543790,216,229034,751,1,-1,1,3,28,CEO
1837948162,1547,557089,53190,1,1,1,3,48,CEO
1839979407,635,25844,2946,1,-1,1,3,32,CEO
1840750790,2170,26993,46968,1,1,1,3,48,CEO
1840770763,2246,71583,36080,1,1,1,3,42,CEO
1841424431,1139,86774,2,1,1,1,3,35,CEO
1841525720,422,107102,973,1,-1,1,3,39,CEO
1841776883,1141,14140,1428,1,-1,1,3,13,CEO
1843535113,913,18308,4297,1,1,1,3,31,CEO
1843910742,701,32859,702,1,1,1,3,37,CEO
1846611994,322,173109,110,1,-1,1,3,25,CEO
1846949442,515,88113,976,1,1,1,3,27,CEO
1848927785,597,283493,3303,1,1,1,3,30,CEO
1849562777,93,28814,405,1,1,1,3,16,CEO
1851210427,1275,28828,2504,1,1,1,3,45,CEO
1851497955,778,1147340,9816,1,1,1,3,40,CEO
1851875254,50,1177619,1,1,-1,1,3,18,CEO
1852965405,603,44580,860,1,-1,1,3,43,CEO
1858482402,478,66665,2196,1,1,1,3,40,CEO
1859574084,1005,55467,14530,1,-1,1,3,48,CEO
1860484611,2639,430125,3005,1,-1,1,3,36,CEO
1860766820,1391,12729,4393,1,1,1,3,27,CEO
1861062513,147,40698,2230,1,1,1,3,20,CEO
1862496340,90,55844,612,1,1,1,3,29,CEO
1862796995,476,101653,621,1,1,1,3,19,CEO
1863878181,1561,61081,5090,1,1,1,3,38,CEO
1864135903,299,27498,136,1,1,1,3,22,CEO
1864533655,449,605955,15146,1,1,1,3,38,CEO
1865898853,1272,20709,2275,1,-1,1,3,36,CEO
1866577111,101,35952,67,1,-1,1,3,22,CEO
1868723187,1506,33435,1552,1,1,1,3,22,CEO
1870557227,210,2545281,1005,1,1,1,3,24,CEO
1872144310,1766,43689,1190,1,1,1,3,16,CEO
1872462013,61,322704,1348,1,1,1,3,14,CEO
1872868324,114,58128,978,1,1,1,3,30,CEO
1874203880,1146,162672,4994,1,-1,1,3,48,CEO
1874593052,790,923981,4270,1,1,1,3,41,CEO
1878923963,222,4773003,4754,1,1,1,3,41,CEO
1879347650,396,252828,2262,1,1,1,3,38,CEO
1879502500,430,438440,324,1,1,1,3,18,CEO
1880652662,774,28601,2172,1,-1,1,3,26,CEO
1880659562,130,8386,1274,1,-1,1,3,12,CEO
1881285574,1078,30139,2060,1,-1,1,3,29,CEO
1883092052,147,40304,250,1,1,1,3,20,CEO
1883412740,1973,55180,14294,1,1,1,3,48,CEO
1884591350,422,857801,8882,1,-1,1,3,47,CEO
1884722710,23,499384,159,1,1,1,3,13,CEO
1886106990,640,24499,17,1,1,1,3,28,CEO
1886514933,94,35032,670,1,-1,1,3,25,CEO
1886624923,3234,170837,34115,1,-1,1,3,38,CEO
1887831637,958,37418,3733,1,1,1,3,23,CEO
1888999887,493,10342,2168,1,1,1,3,26,CEO
1889088454,20,29612,688,1,-1,1,3,32,CEO
1890872744,627,745868,22894,1,1,1,3,45,CEO
1891620127,426,47826,23,1,1,1,3,25,CEO
1892234075,1602,35787,4371,1,1,1,3,20,CEO
1892653244,701,60783,2910,1,1,1,3,38,CEO
1893759657,507,3800590,10210,1,1,1,3,23,CEO
1895090914,2904,15075,7641,1,1,1,3,26,CEO
1895570203,187,4736844,3935,1,1,1,3,23,CEO
1895602992,1922,23260,9146,1,1,1,3,39,CEO
1896877835,38,997249,7310,1,1,1,3,27,CEO
1897173661,446,178978,3466,1,1,1,3,27,CEO
1899467137,1187,17411,2259,1,1,1,3,37,CEO
1899758880,1440,1575346,17480,1,1,1,3,48,CEO
1900093290,141,8990061,994,1,1,1,3,34,CEO
1900322993,96,196993,431,1,1,1,3,14,CEO
1900513515,473,93117,7685,1,1,1,3,28,CEO
1900530403,801,155051,93,1,1,1,3,25,CEO
1901336503,633,540122,2151,1,1,1,3,29,CEO
1901692317,1135,216274,10370,1,1,1,3,43,CEO
1901708311,2974,12102,4321,1,1,1,3,22,CEO
1902458447,114,43362,276,1,-1,1,3,16,CEO
1903419404,3029,20798,12148,1,1,1,3,40,CEO
1903813712,1511,22374,4365,1,1,1,3,23,CEO
1904726730,598,312119,1181,1,1,1,3,21,CEO
1904911105,493,291526,839,1,-1,1,3,37,CEO
1905073250,2943,270169,1704,1,1,1,3,20,CEO
1905655947,432,1534386,45059,1,1,1,3,48,CEO
1908648992,335,194031,1196,1,-1,1,3,32,CEO
1908889261,1650,32411,1269,1,1,1,3,17,CEO
1909557867,1500,176556,2103,1,1,1,3,39,CEO
1911694785,157,57244,607,1,1,1,3,18,CEO
1912085257,2825,343318,20454,1,1,1,3,48,CEO
1912140091,593,68320,2551,1,1,1,3,29,CEO
1912149981,796,134706,9066,1,1,1,3,45,CEO
1915718967,2816,22121,3805,1,1,1,3,40,CEO
1916838700,1564,22111,4895,1,1,1,3,33,CEO
1916904967,127,70854,5290,1,1,1,3,21,CEO
1918946154,212,66363,386,1,-1,1,3,19,CEO
1919003365,2955,22794,9546,1,1,1,3,40,CEO
1919478977,1159,35993,5101,1,1,1,3,36,CEO
1920005500,1784,53003,107,1,1,1,3,16,CEO
1920139217,297,47632,352,1,1,1,3,17,CEO
1920531905,1871,21493,11497,1,-1,1,3,38,CEO
1920734582,124,16896,1793,1,1,1,3,14,CEO
1921422251,239,17752,527,1,1,1,3,12,CEO
1922425581,98,75124,845,1,1,1,3,22,CEO
1923502471,1002,72768,1123,1,1,1,3,31,CEO
1926346287,308,84106,324,1,-1,1,3,24,CEO
1926730061,425,132873,5546,1,1,1,3,41,CEO
1927810472,897,103877,2497,1,1,1,3,30,CEO
1928962635,635,811120,18072,1,1,1,3,20,CEO
1929564543,602,693324,11445,1,1,1,3,48,CEO
1929888995,151,101154,1334,1,1,1,3,36,CEO
1930953031,1258,74800,593,1,1,1,3,27,CEO
1935384615,1177,80731,4594,1,1,1,3,36,CEO
1939329173,2139,34836,3888,1,1,1,3,43,CEO
1941200382,954,109177,47350,1,1,1,3,48,CEO
1941597780,71,100363,449,1,1,1,3,14,CEO
1941619791,426,9816,3830,1,1,1,3,22,CEO
1944272797,438,110360,9334,1,1,1,3,31,CEO
1944955281,165,17309,1319,1,1,1,3,37,CEO
1945584665,1196,2905793,2097,1,-1,1,3,48,CEO
1946626605,330,31311,279,1,1,1,3,21,CEO
1946966261,842,34024,19,1,1,1,3,39,CEO
1949446951,411,72719,6291,1,1,1,3,36,CEO
1953197995,97,17593,1808,1,1,1,3,30,CEO
1955828691,673,8864,1447,1,1,1,3,18,CEO
1959501327,977,50466,6186,1,1,1,3,15,CEO
1963857757,1923,447520,6965,1,1,1,3,40,CEO
1966981505,341,41567,1839,1,1,1,3,26,CEO
1968890851,1041,158718,4537,1,-1,1,3,20,CEO
1970516625,1251,24239,3250,1,1,1,3,45,CEO
1971787835,1216,45494,2941,1,1,1,3,21,CEO
1973235035,223,78470,112,1,1,1,3,13,CEO
1974302977,1328,96618,11606,1,1,1,3,36,CEO
1974651707,608,22322,430,1,1,1,3,19,CEO
1980732853,227,27206,2304,1,1,1,3,38,CEO
1980872695,428,109512,2319,1,1,1,3,20,CEO
1984878435,1042,92090,2703,1,1,1,3,31,CEO
1986054671,1854,98044,5211,1,1,1,3,37,CEO
1986219217,55,274300,2836,1,1,1,3,26,CEO
1987157290,532,596729,4106,1,-1,1,3,41,CEO
1989561273,179,15041,11944,1,1,1,3,35,CEO
1996755537,403,106293,2373,1,-1,1,3,16,CEO
1996912603,855,228008,5605,1,1,1,3,18,CEO
1998190837,751,48048,14918,1,-1,1,3,45,CEO
1998396643,820,65036,13936,1,1,1,3,43,CEO
1998761891,1538,8521,8851,1,1,1,3,13,CEO
1999607273,260,16894960,4770,1,1,1,3,47,CEO
2001656885,1339,120242,1986,1,1,1,3,42,CEO
2006241547,293,437411,106,1,-1,1,3,25,CEO
2010721297,752,2234743,10083,1,1,1,3,48,CEO
2011752980,305,66234,367,1,-1,1,3,17,CEO
2017225255,288,114411,738,1,1,1,3,38,CEO
2020224981,83,209801,1452,1,-1,1,3,38,CEO
2026366955,904,908337,2057,1,1,1,3,41,CEO
2026806915,289,83692,12008,1,1,1,3,25,CEO
2029444043,1985,28359,2850,1,1,1,3,23,CEO
2030095881,145,48903,128,1,1,1,3,14,CEO
2030917665,1753,178613,2260,1,1,1,3,37,CEO
2032222585,644,149513,1918,1,-1,1,3,40,CEO
2036534861,590,88754,2053,1,-1,1,3,40,CEO
2050067882,204,2958293,2921,1,1,1,3,41,CEO
2055512003,585,17009,1861,1,1,1,3,16,CEO
2055903251,1028,53161,2116,1,1,1,3,18,CEO
2056207450,706,99445,2515,1,1,1,3,30,CEO
2057070473,441,1425871,3284,1,1,1,3,32,CEO
2059766107,517,68436,308,1,-1,1,3,21,CEO
2059915723,586,1851662,1948,1,1,1,3,35,CEO
2060279265,52,154441,1049,1,1,1,3,20,CEO
2062411285,978,57262,2434,1,1,1,3,28,CEO
2073031193,126,19036,291,1,1,1,3,30,CEO
2073077955,111,173904,114,1,1,1,3,21,CEO
2073533832,623,232246,8072,1,1,1,3,37,CEO
2074807893,161,140163,2523,1,1,1,3,38,CEO
2086344345,534,490290,6901,1,1,1,3,21,CEO
2093085293,1,76158,373,1,-1,1,3,25,CEO
2094254433,633,313774,1213,1,1,1,3,13,CEO
2096509824,2124,26942,7891,1,1,1,3,40,CEO
2097247362,74,513294,386,1,1,1,3,25,CEO
2099366151,657,53452,2875,1,1,1,3,35,CEO
2099847792,1448,199642,843,1,1,1,3,27,CEO
2104782767,500,219997,5939,1,1,1,3,39,CEO
2108809592,96,611875,2061,1,-1,1,3,30,CEO
2112092330,76,86955,412,1,-1,1,3,39,CEO
2116530905,569,280450,1226,1,1,1,3,40,CEO
2117510101,1343,40239,1186,1,-1,1,3,25,CEO
2128864880,1055,252249,1595,1,1,1,3,35,CEO
2129697541,159,107117,859,1,-1,1,3,29,CEO
2135652992,222,4126675,967,1,1,1,3,36,CEO
2136342863,559,111656,3577,1,1,1,3,29,CEO
2138870973,1166,139646,1072,1,1,1,3,34,CEO
2140316267,740,45060,1985,1,1,1,3,31,CEO
2144212553,632,12012,412,1,1,1,3,21,CEO
2146226217,1010,1081257,321,1,1,1,3,39,CEO
2148327324,360,34790,1112,1,1,1,3,37,CEO
2149713374,292,589755,3611,1,-1,1,3,35,CEO
2150708590,123,361908,3270,1,1,1,3,48,CEO
2164122145,327,70605,697,1,1,1,3,33,CEO
2164135583,1466,15537,23799,1,1,1,3,39,CEO
2167066892,679,138238,5286,1,1,1,3,23,CEO
2170108785,252,256983,270,1,-1,1,3,38,CEO
2172175041,442,38159,1735,1,-1,1,3,26,CEO
2172862431,628,27551,573,1,-1,1,3,30,CEO
2179483255,44,68491,770,1,-1,1,3,14,CEO
2182850852,1500,120724,6254,1,1,1,3,8,CEO
2185450707,2320,114401,15010,1,1,1,3,40,CEO
2199019913,1408,20737,10413,1,1,1,3,24,CEO
2201494383,92,1010840,24559,1,1,1,3,37,CEO
2203025493,828,3583204,6790,1,1,1,3,48,CEO
2209209173,691,524906,410,1,1,1,3,25,CEO
2212696892,980,24575,2644,1,1,1,3,25,CEO
2217656430,107,282892,972,1,1,1,3,28,CEO
2232722060,280,1043412,2475,1,-1,1,3,37,CEO
2241236251,224,65548,2528,1,1,1,3,27,CEO
2254142164,525,560706,525,1,1,1,3,42,CEO
2262525070,89,84959,158,1,1,1,3,15,CEO
2266404150,145,1485736,780,1,1,1,3,34,CEO
2277027741,114,141887,1708,1,-1,1,3,28,CEO
2284592554,1799,468122,3901,1,1,1,3,32,CEO
2293993644,222,1022583,247,1,-1,1,3,38,CEO
2302522754,201,102272,587,1,-1,1,3,36,CEO
2314780512,1838,21384,2050,1,1,1,3,23,CEO
2334514594,88,1705238,1292,1,-1,1,3,41,CEO
2334743533,159,29793,580,1,1,1,3,21,CEO
2338279720,2360,28018,4496,1,1,1,3,45,CEO
2338400761,744,115274,8866,1,1,1,3,43,CEO
2343920231,178,850453,886,1,1,1,3,22,CEO
2346832020,607,33668,5,1,1,1,3,21,CEO
2350124965,306,114751,631,1,1,1,3,23,CEO
2359955924,37,1758736,402,1,1,1,3,17,CEO
2375055637,209,781124,175,1,-1,1,3,42,CEO
2383396057,243,105198,95,1,1,1,3,29,CEO
2390760884,709,12502,331,1,-1,1,3,36,CEO
2397961140,66,254376,1885,1,-1,1,3,34,CEO
2398042390,95,187610,320,1,1,1,3,18,CEO
2404765693,3822,224482,5603,1,-1,1,3,32,CEO
2405925587,268,106188,879,1,1,1,3,37,CEO
2417203052,1292,107245,5878,1,1,1,3,48,CEO
2440868373,61,128596,676,1,1,1,3,14,CEO
2456359924,3900,22505,6523,1,1,1,3,38,CEO
2462670561,2751,327983,52303,1,1,1,3,39,CEO
2487314005,163,37158,328,1,-1,1,3,14,CEO
2500956394,4203,54795,14821,1,1,1,3,48,CEO
2516462144,478,1034697,928,1,-1,1,3,28,CEO
2517049022,115,1088652,28,1,-1,1,3,14,CEO
2523464494,917,38705,1084,1,-1,1,3,42,CEO
2526875913,667,37561,7882,1,1,1,3,23,CEO
2538245852,10,118312,120,1,-1,1,3,22,CEO
2541839000,1470,39819,15487,1,1,1,3,25,CEO
2547311624,77,21788,1250,1,-1,1,3,21,CEO
2561186727,373,661331,24187,1,1,1,3,48,CEO
2567757035,1298,125330,364,1,1,1,3,17,CEO
2580722395,2237,32046,11698,1,1,1,3,40,CEO
2591019352,34,133654,1048,1,1,1,3,42,CEO
2593914147,199,2277211,2525,1,1,1,3,11,CEO
2594171174,2571,32066,11233,1,1,1,3,43,CEO
2596139043,166,41011,359,1,-1,1,3,39,CEO
2607338777,106,68552,80,1,1,1,3,14,CEO
2632195283,452,268176,4096,1,1,1,3,37,CEO
2634239937,217,39348,2682,1,1,1,3,40,CEO
2642073285,309,208899,10989,1,1,1,3,40,CEO
2647407011,200,133933,408,1,-1,1,3,41,CEO
2649899112,29,15698,1172,1,1,1,3,27,CEO
2652610820,203,26761,999,1,1,1,3,27,CEO
2657160081,356,23079,646,1,1,1,3,24,CEO
2706985323,4000,36092,4626,1,1,1,3,45,CEO
2710476755,957,52132,17345,1,1,1,3,32,CEO
2717822891,124,71434,684,1,1,1,3,14,CEO
2726995035,4472,207580,1194,1,1,1,3,29,CEO
2739158962,2642,416070,3127,1,1,1,3,41,CEO
2745073975,1448,62342,1474,1,1,1,3,12,CEO
2747356233,290,271949,3791,1,-1,1,3,43,CEO
2750017704,596,81716,1759,1,1,1,3,31,CEO
2766792585,115,52392,90,1,-1,1,3,9,CEO
2786131870,1658,1233488,30,1,1,1,3,25,CEO
2796678201,9,111603,437,1,1,1,3,6,CEO
2804008873,188,23047,1187,1,1,1,3,28,CEO
2804722820,273,45053,2133,1,-1,1,3,35,CEO
2805714223,650,178046,125,1,1,1,3,10,CEO
2807116603,336,162532,4227,1,1,1,3,42,CEO
2808536654,486,15193,719,1,1,1,3,27,CEO
2823170691,4996,2398300,3163,1,1,1,3,38,CEO
2833788464,317,16391,306,1,1,1,3,21,CEO
2841940020,546,42029,4577,1,1,1,3,45,CEO
2849479587,358,605805,226,1,-1,1,3,34,CEO
2865537270,504,336707,1463,1,-1,1,3,36,CEO
2867102960,177,156026,2699,1,-1,1,3,41,CEO
2907914434,276,49448,4402,1,1,1,3,40,CEO
2922359342,97,596172,3751,1,1,1,3,48,CEO
2941328763,212,13475,235,1,1,1,3,14,CEO
2944803385,1924,56656,2460,1,1,1,3,43,CEO
2948804913,65,80409,525,1,1,1,3,9,CEO
2951340035,77,117130,77,1,1,1,3,14,CEO
2961725682,316,45345,359,1,1,1,3,25,CEO
2982841757,2247,437698,36,1,-1,1,3,36,CEO
2996425491,848,1098702,2027,1,1,1,3,38,CEO
3001042085,243,86542,189,1,-1,1,3,28,CEO
3075537743,234,336819,30478,1,-1,1,3,39,CEO
3083676821,2894,31984,28809,1,-1,1,3,45,CEO
3105608451,385,47038,4826,1,1,1,3,37,CEO
3125274753,418,65604,1438,1,1,1,3,37,CEO
3165080991,2000,25627,4531,1,-1,1,3,29,CEO
3172587054,224,264949,1050,1,1,1,3,21,CEO
3173073050,354,271548,168,1,1,1,3,31,CEO
3174453115,666,61773,9380,1,1,1,3,33,CEO
3186293527,83,398158,31,1,1,1,3,14,CEO
3202627932,360,17492,72,1,1,1,3,14,CEO
3206813001,529,44295,1143,1,-1,1,3,27,CEO
3234493650,38,209652,2,1,1,1,3,30,CEO
3246290247,330,106845,2375,1,1,1,3,38,CEO
3250794384,890,412762,3262,1,-1,1,3,39,CEO
3275621960,549,126439,564,1,1,1,3,32,CEO
3323908204,404,21033,3240,1,1,1,3,43,CEO
3338240912,885,137742,8005,1,-1,1,3,43,CEO
3354393304,579,374294,12677,1,-1,1,3,41,CEO
3390288124,40,378179,622,1,1,1,3,14,CEO
3396866882,1682,117635,82,1,-1,1,3,28,CEO
3489294962,107,2153453,12769,1,1,1,3,34,CEO
3509612827,3396,338775,1398,1,-1,1,3,36,CEO
3514741113,118,80735,53,1,1,1,3,8,CEO
3517364447,352,113759,522,1,1,1,3,26,CEO
3570526283,731,101300,2352,1,-1,1,3,45,CEO
3602208482,184,123481,858,1,1,1,3,35,CEO
3662394442,312,696616,954,1,1,1,3,30,CEO
36963,595,31681,1283,1,1,1,3,28,CEO
3753271557,37,206550,924,1,-1,1,3,32,CEO
3797884534,386,208167,561,1,1,1,3,24,CEO
3879499639,164,1062176,2850,1,1,1,3,43,CEO
3905378173,189,968798,470,1,-1,1,3,38,CEO
3917908409,1650,55708,5901,1,1,1,3,43,CEO
3941554240,2068,1820363,19422,1,1,1,3,47,CEO
3978351005,1099,189569,2310,1,-1,1,3,32,CEO
3982803458,180,37074,2034,1,1,1,3,33,CEO
3994032075,10,1173971,632,1,1,1,3,10,CEO
5033090411,14,5365963,92,1,1,1,3,15,CEO
5041105554,73,2012632,476,1,1,1,3,36,CEO
5142654259,816,66393,364,1,1,1,3,22,CEO
5145585480,48,109353,391,1,1,1,3,29,CEO
5180989923,364,462043,158,1,-1,1,3,31,CEO
5217012143,5885,25754,23745,1,1,1,3,44,CEO
5217936590,80,116526,132,1,1,1,3,14,CEO
5243965564,3987,609450,15117,1,-1,1,3,33,CEO
5285685309,157,3219512,161,1,1,1,3,37,CEO
5287146591,2757,15280,1224,1,1,1,3,35,CEO
5292575791,90,15093,1173,1,1,1,3,27,CEO
5295127158,237,1830137,6673,1,1,1,3,42,CEO
5305975282,56,53565,1414,1,1,1,3,9,CEO
5313639470,76,56447,234,1,1,1,3,34,CEO
5327461992,99,328270,321,1,1,1,3,35,CEO
5347290193,207,16026509,3428,1,1,1,3,43,CEO
5350840594,72,386343,178,1,1,1,3,17,CEO
5391158849,236,99207,213,1,-1,1,3,14,CEO
5464020193,1333,96995,461,1,1,1,3,16,CEO
5469635723,2292,202540,1007,1,1,1,3,33,CEO
5486745650,24,12918,557,1,1,1,3,4,CEO
5491745291,198,493924,97,1,1,1,3,25,CEO
5505138303,7114,56996,2194,1,-1,1,3,34,CEO
5506772573,217,36274,1335,1,1,1,3,32,CEO
5517268716,117,149381,458,1,1,1,3,14,CEO
5524254784,21,994392,84,1,1,1,3,9,CEO
5556030241,127,69999,313,1,-1,1,3,9,CEO
5559133841,564,75013,356,1,1,1,3,26,CEO
5559245349,524,200026,4144,1,-1,1,3,35,CEO
5561594709,258,82407,342,1,-1,1,3,22,CEO
5581229641,354,211397,740,1,-1,1,3,30,CEO
5586674955,423,42003,152,1,1,1,3,9,CEO
5601868145,26,32543,45,1,1,1,3,11,CEO
5606964620,37,17911,112,1,1,1,3,9,CEO
5611437473,440,98868,265,1,1,1,3,14,CEO
5620620221,4002,256620,1498,1,1,1,3,37,CEO
5627039296,13,180333,37,1,-1,1,3,9,CEO
5643093965,288,609133,450,1,1,1,3,14,CEO
5686876607,112,101090,476,1,-1,1,3,9,CEO
5693106191,108,18094,259,1,1,1,3,9,CEO
5693751650,232,143963,344,1,-1,1,3,25,CEO
5737116459,178,1104737,5279,1,1,1,3,34,CEO
5738586019,70,324756,346,1,1,1,3,9,CEO
5743937558,3,272603,679,1,-1,1,3,23,CEO
5745047784,575,108001,3267,1,-1,1,3,9,CEO
5750592003,291,170171,729,1,-1,1,3,14,CEO
5769784093,30,26025,509,1,-1,1,3,9,CEO
5781260867,7,106301,1609,1,1,1,3,9,CEO
5786421292,422,199386,374,1,-1,1,3,9,CEO
5809137379,114,272303,185,1,1,1,3,26,CEO
5811443558,496,105817,110,1,-1,1,3,24,CEO
5812504644,92,28436,3,1,1,1,3,7,CEO
5826462588,42,104475,500,1,1,1,3,14,CEO
5828841155,151,43331,942,1,1,1,3,14,CEO
5865576696,1630,237253,2885,1,-1,1,3,29,CEO
5932128448,21,254962,123610,1,-1,1,3,9,CEO
5948890386,87,53281,119,1,1,1,3,9,CEO
5970041712,397,177217,391,1,1,1,3,23,CEO
5972872917,7,33385,58,1,1,1,3,4,CEO
5991070595,420,248916,368,1,1,1,3,16,CEO
5994947228,265,32911,1542,1,-1,1,3,30,CEO
6021862468,145,11977,203,1,-1,1,3,21,CEO
6027637710,83,22292,167,1,1,1,3,14,CEO
6057831971,223,603824,354,1,-1,1,3,14,CEO
6077798496,51,1342905,908,1,1,1,3,4,CEO
6088613586,116,108227,875,1,-1,1,3,9,CEO
6094641666,1028,359129,1800,1,-1,1,3,25,CEO
6237532714,122,645530,592,1,1,1,3,20,CEO
6431885869,88,135588,417,1,1,1,3,9,CEO
6450223051,116,29653,87,1,-1,1,3,9,CEO
