userid,friends,followers,statuses,favourites,gender,verified,city,urank,category
2133480251,56,10138,140,1,1,1,0,29,Player
2134407717,174,16129,488,1,1,1,0,29,Player
2134643435,321,209017,3476,1,1,1,0,34,Player
2136173780,216,13049,861,1,-1,1,0,22,Player
2136590667,302,19919,286,1,-1,1,0,29,Player
2136873081,411,2537,1930,1,-1,1,0,29,Player
2137910314,21,13372,152,1,1,1,0,43,Player
2140988337,597,20780,1272,1,1,1,0,28,Player
2143896752,423,3420,328,1,1,1,0,41,Player
2145300691,230,2871,83,1,1,1,0,30,Player
2146154687,49,216139,620,1,1,1,0,11,Player
2149987540,147,10781,722,1,1,1,0,12,Player
2155860152,441,3153,128,1,-1,1,0,35,Player
2159785547,90,145289,491,1,1,1,0,30,Player
2161932470,55,1530,3357,1,1,1,0,29,Player
2165880287,220,129363,25,1,1,1,0,34,Player
2166849363,380,263469,163,1,-1,1,0,24,Player
2168065680,283,1160,190,1,1,1,0,39,Player
2169284150,266,18137,51,1,1,1,0,39,Player
2170826602,777,3745,1054,1,1,1,0,22,Player
2170919120,403,3099,152,1,1,1,0,34,Player
2177405273,1289,4948,7331,1,1,1,0,33,Player
2178660454,1965,10688,3622,1,1,1,0,28,Player
2183212010,359,1776,423,1,1,1,0,18,Player
2190197112,390,1487,405,1,1,1,0,27,Player
2196395275,1219,4980,10489,1,1,1,0,40,Player
2196822361,598,338048,4870,1,1,1,0,38,Player
2197394707,172,145170,276,1,1,1,0,30,Player
2203437134,461,2376,143,1,-1,1,0,33,Player
2204575575,271,362,6,1,1,0,0,25,Player
2205944231,1302,75412,739,1,1,1,0,32,Player
2206381930,867,8443,810,1,-1,1,0,15,Player
2209718781,648,27509,2075,1,1,1,0,27,Player
2209750981,311,18531,128,1,1,1,0,33,Player
2212561464,326,12657,203,1,1,1,0,37,Player
2213794053,516,3017,313,1,1,1,0,18,Player
2217077300,611,3144,130,1,1,1,0,23,Player
2230882984,922,2100,18,1,-1,1,0,15,Player
2231215664,963,1356,4123,1,1,1,0,32,Player
2238294970,591,1249,115,1,1,1,0,30,Player
2241270111,2611,9965,3189,1,1,1,0,33,Player
2245324283,542,42662,441,1,1,1,0,28,Player
2247100792,218,22520,354,1,-1,1,0,33,Player
2247808073,189,5046,687,1,1,1,0,23,Player
2248834985,1882,96259,11896,1,-1,1,0,48,Player
2252646445,1053,1782,10,1,1,1,0,22,Player
2258929822,56,584110,179,1,1,1,0,9,Player
2259070305,460,23279,1254,1,1,1,0,31,Player
2259163967,163,20203,35,1,1,1,0,46,Player
2260280965,194,195622,5,1,-1,1,0,30,Player
2260298994,1194,1387,208,1,1,1,0,29,Player
2264146741,571,11614,349,1,-1,1,0,34,Player
2266885071,70,174914,322,1,1,1,0,24,Player
2267851513,744,8434,147,1,-1,1,0,36,Player
2271008647,139,239202,82,1,1,1,0,22,Player
2273764691,489,42868,7930,1,1,1,0,42,Player
2276054294,4727,32770,2056,1,1,1,0,30,Player
2276781844,296,896,21681,1,-1,1,0,40,Player
2277649111,467,4929,301,1,1,1,0,29,Player
2277834242,720,1846,2896,1,1,1,0,31,Player
2281476312,611,142996,10943,1,1,1,0,47,Player
2285946541,179,11046,18,1,1,1,0,26,Player
2294368142,635,289957,160,1,1,1,0,22,Player
2295966063,1372,4440,374,1,-1,1,0,36,Player
2297529857,304,15847,194,1,1,1,0,36,Player
2307199745,310,5552,500,1,1,1,0,14,Player
2307427071,660,13630,260,1,1,1,0,26,Player
2307505790,245,588080,351,1,1,1,0,28,Player
2308270552,529,1781,91,1,1,1,0,39,Player
2309200837,37,36487,5,1,1,1,0,4,Player
2309457314,525,3811,13599,1,1,1,0,39,Player
2309775813,452,11595,26,1,1,1,0,33,Player
2310030770,388,37660,309,1,1,1,0,35,Player
2320212083,358,15415,322,1,-1,1,0,39,Player
2321251852,167,56058,759,1,-1,1,0,18,Player
2328715475,445,6025,1266,1,-1,1,0,35,Player
2332611535,480,6116,2475,1,1,1,0,29,Player
2334670181,283,6138,1099,1,-1,1,0,40,Player
2342797367,348,4263,1365,1,1,1,0,31,Player
2343655931,19,4967,70,1,1,1,0,9,Player
2343672715,165,772938,57,1,1,1,0,28,Player
2345877065,275,6731,273,1,-1,1,0,31,Player
2347640113,1739,2148,521,1,-1,0,0,4,Player
2353821273,324,11603,71,1,-1,1,0,32,Player
2353953813,472,2424,47,1,1,1,0,30,Player
2366821841,736,12760,1278,1,1,1,0,31,Player
2369156830,576,5314,42,1,-1,1,0,41,Player
2369648372,24,10374,0,1,-1,1,0,28,Player
2371903723,380,2434,1121,1,-1,1,0,26,Player
2382930227,711,5485,657,1,-1,1,0,25,Player
2396744317,187,13691,18,1,1,1,0,31,Player
2397506611,238,10120,2680,1,1,1,0,35,Player
2401281315,1326,5421,7019,1,1,1,0,31,Player
2403313353,280,13291,2484,1,1,1,0,31,Player
2403518641,180,6425,21,1,-1,1,0,32,Player
2413042287,245,12816,637,1,-1,1,0,29,Player
2419936255,296,12577,1396,1,-1,1,0,34,Player
2420601355,73,4580,356,1,1,1,0,26,Player
2421795275,147,6376,178,1,1,1,0,30,Player
2423312454,184,5906,123,1,1,1,0,16,Player
2428006150,309,187,272,1,-1,0,0,25,Player
2430516594,79,4450,130,1,1,1,0,22,Player
2437240782,695,2396,4676,1,1,1,0,40,Player
2440072683,45,24253,270,1,-1,1,0,45,Player
2448364313,248,526,618,1,1,1,0,27,Player
2462164924,209,2194,328,1,1,1,0,14,Player
2463474022,1719,2175,33,1,1,1,0,22,Player
2466515015,281,3184,856,1,1,1,0,30,Player
2478348440,146,8971,266,1,1,1,0,27,Player
2480830067,360,34489,423,1,-1,1,0,39,Player
2480944053,282,6131,252,1,1,1,0,19,Player
2486911704,226,25430,135,1,1,1,0,30,Player
2498974430,697,34050,845,1,1,1,0,29,Player
2500371823,383,15714,188,1,1,1,0,26,Player
2506850641,380,6239,344,1,1,1,0,29,Player
2508124647,212,10748,18,1,-1,1,0,25,Player
2510217392,166,10852,424,1,-1,1,0,27,Player
2512470377,364,3653,217,1,1,1,0,18,Player
2515412987,209,9887,1,1,1,1,0,14,Player
2517058873,365,2631,1138,1,1,1,0,18,Player
2520630827,366,6643,6375,1,1,1,0,38,Player
2521087251,663,14309,120,1,-1,1,0,37,Player
2523682801,325,1520,4200,1,1,1,0,33,Player
2528062533,930,5566,4787,1,1,1,0,31,Player
2530264524,1994,9669,1135,1,1,1,0,21,Player
2534886994,337,5458,81,1,1,1,0,30,Player
2535352937,943,10116,1430,1,1,1,0,36,Player
2550010642,542,108518,2986,1,1,1,0,35,Player
2553794882,1259,8221,22489,1,1,1,0,46,Player
2558664327,345,1155,28,1,1,0,0,27,Player
2562658180,466,12416,42,1,1,1,0,37,Player
2563440194,577,26831,779,1,1,1,0,28,Player
2565179403,513,9976,1055,1,1,1,0,26,Player
2570441693,734,60499,22,1,-1,1,0,35,Player
2574950310,494,21611,3783,1,1,1,0,35,Player
2587876853,289,27435,2,1,1,1,0,35,Player
2588962564,679,5153,41,1,1,1,0,31,Player
2590751571,560,7494,414,1,-1,1,0,21,Player
2591109164,19,1940,91,1,1,1,0,7,Player
2594384544,454,384,30,1,1,0,0,24,Player
2595051267,1166,16169,10774,1,1,1,0,45,Player
2597658327,376,88699,105,1,1,1,0,33,Player
2613797153,443,9118,346,1,-1,1,0,36,Player
2614018583,198,353,45,1,1,0,0,29,Player
2615147794,179,3485,6,1,1,1,0,19,Player
2617074207,247,7996,139,1,-1,1,0,32,Player
2619458582,181,39184,645,1,1,1,0,12,Player
2619521567,49,14338,32,1,1,1,0,21,Player
2623529047,195,60040,2389,1,-1,1,0,33,Player
2626881367,12,2599,290,1,1,1,0,5,Player
2628230980,489,6354,176,1,1,1,0,25,Player
2632176611,903,1989,80,1,1,1,0,29,Player
2634274264,430,8923,94,1,1,1,0,30,Player
2639837935,259,5551,252,1,1,1,0,17,Player
2641099583,319,60416,639,1,1,1,0,31,Player
2643246053,193,13351,319,1,-1,1,0,16,Player
2644120500,304,3979,1330,1,1,1,0,29,Player
2645112431,675,3878,35,1,1,1,0,35,Player
2652697231,703,33318,685,1,1,1,0,34,Player
2653255942,99,10506,384,1,1,1,0,28,Player
2654360087,250,3994,6530,1,1,1,0,46,Player
2654583997,376,2453,4116,1,1,1,0,41,Player
2657245471,45,89207,6,1,-1,1,0,30,Player
2659936905,211,20983,3,1,1,1,0,35,Player
2665135857,346,194197,2283,1,1,1,0,33,Player
2668140364,260,212975,1596,1,1,1,0,31,Player
2670488037,1356,1986,4517,1,-1,1,0,31,Player
2670714407,252,65318,744,1,-1,1,0,27,Player
2673923020,603,1508,170,1,-1,1,0,38,Player
2677511764,571,11968,285,1,-1,1,0,35,Player
2682692903,176,18000,508,1,1,1,0,25,Player
2684920913,176,75962,233,1,-1,1,0,9,Player
2691097523,172,14443,1594,1,1,1,0,34,Player
2692396272,655,828779,260,1,1,1,0,27,Player
2693294493,707,456,87,1,-1,0,0,30,Player
2694473314,575,3601,601,1,1,1,0,32,Player
2694882611,38,120051,280,1,-1,1,0,10,Player
2694938721,205,1728,166,1,-1,1,0,11,Player
2695121912,193,102274,5194,1,1,1,0,28,Player
2699504297,6,68900,3764,1,1,1,0,14,Player
2699504417,4,55551,305,1,1,1,0,5,Player
2707632065,273,11041,371,1,1,1,0,31,Player
2709746312,224,22970,212,1,1,1,0,37,Player
2710211944,713,10950,1281,1,1,1,0,33,Player
2712730771,943,2981,195,1,1,1,0,25,Player
2716179031,397,1511,1972,1,1,1,0,39,Player
2717675560,174,24195,385,1,-1,1,0,24,Player
2720053443,350,8550,307,1,1,1,0,27,Player
2731812337,688,8061,424,1,1,1,0,32,Player
2737873853,1,40384,174,1,1,1,0,4,Player
2739037541,0,37813,87,1,-1,1,0,2,Player
2741408621,460,8857,54,1,-1,1,0,20,Player
2742858490,307,11026,824,1,-1,1,0,38,Player
2745437537,0,202624,1109,1,1,1,0,8,Player
2750235323,4,1553,75,1,1,1,0,4,Player
2756349223,0,140844,39,1,1,1,0,3,Player
2756684177,117,9850,55,1,1,1,0,33,Player
2758142181,166,1696,152,1,1,1,0,36,Player
2759322631,0,100748,62,1,-1,1,0,2,Player
2759676053,43,92339,92,1,-1,1,0,7,Player
2760131223,472,8055,720,1,1,1,0,35,Player
2762917131,564,7546,771,1,-1,1,0,25,Player
2781100837,0,60283,125,1,1,1,0,5,Player
2781561043,5,155953,5402,1,1,1,0,14,Player
2783445600,231,14307,403,1,1,1,0,32,Player
2789879491,359,6812,1,1,-1,1,0,27,Player
2795576292,616,3050,1766,1,1,1,0,30,Player
2796924141,0,62322,2269,1,1,1,0,13,Player
2797060153,16,10522,3,1,1,1,0,24,Player
2798572003,0,50209,751,1,1,1,0,8,Player
2799513841,0,54242,1013,1,1,1,0,6,Player
2805253754,617,4961,86,1,1,1,0,24,Player
2809441697,45,1101989,654,1,1,1,0,12,Player
2813503000,458,88593,9086,1,1,1,0,39,Player
2818815543,441,4009,779,1,1,1,0,19,Player
2822531965,22,173774,4353,1,1,1,0,14,Player
2824451645,243,4131,178,1,-1,1,0,21,Player
2826175931,611,1016,7753,1,1,0,0,26,Player
2830380094,1350,1719,1296,1,1,1,0,35,Player
2832990511,1,91863,1485,1,1,1,0,9,Player
2835981481,0,45509,240,1,1,1,0,6,Player
2850560617,45,14250,24,1,1,1,0,30,Player
2855635430,176,26437,2111,1,1,1,0,25,Player
2862436550,25,38943,973,1,1,1,0,6,Player
2865964410,237,4696,766,1,-1,1,0,32,Player
2869331072,987,4946,7381,1,1,1,0,43,Player
2872940324,722,2128,458,1,-1,0,0,35,Player
2873911634,49,141931,284,1,1,1,0,18,Player
2878707382,235,5065,6,1,-1,1,0,22,Player
2879500165,119,9208,114,1,-1,1,0,16,Player
2880238747,0,73173,173,1,-1,1,0,5,Player
2881071627,252,7240,0,1,1,1,0,37,Player
2881634775,217,31115,4023,1,-1,1,0,14,Player
2887730894,777,59842,1680,1,-1,1,0,43,Player
2894993684,66,20518,211,1,1,1,0,20,Player
2898399013,27,3904,533,1,1,1,0,9,Player
2902087175,491,4300,141,1,-1,1,0,28,Player
2913403907,658,1788,1597,1,-1,1,0,29,Player
2914989477,13,202567,769,1,1,1,0,14,Player
2915130957,688,3641,2,1,1,1,0,37,Player
2931834773,5913,10456,2796,1,-1,1,0,38,Player
2936971332,1,4797,1339,1,1,1,0,10,Player
2949960743,93,32112,417,1,-1,1,0,27,Player
2955686881,486,506,1865,1,1,1,0,31,Player
2962515763,859,16733,270,1,1,1,0,37,Player
2964568260,222,13746,651,1,-1,1,0,30,Player
2976234637,138,206121,36,1,-1,1,0,14,Player
2985934027,0,73550,9086,1,1,1,0,14,Player
2995254872,415,2081,668,1,1,1,0,24,Player
3007621561,64,41191,31,1,1,1,0,4,Player
3008227897,0,52573,18,1,1,1,0,1,Player
3011075565,0,37851,10,1,1,1,0,0,Player
3024672772,221,23936,439,1,1,1,0,30,Player
3029879865,135,10537,493,1,1,1,0,24,Player
3030426935,53,18847,140,1,1,1,0,19,Player
3033156761,74,21207,780,1,-1,1,0,27,Player
3037150937,1163,6304,332,1,-1,1,0,34,Player
3042157333,5,6390,670,1,1,1,0,8,Player
3045571047,81,3805,250,1,1,1,0,14,Player
3064574385,176,4441,570,1,1,1,0,31,Player
3064795857,291,6908,727,1,-1,1,0,36,Player
3067695147,3812,7410,33,1,1,1,0,28,Player
3086181045,1097,10754,5052,1,-1,1,0,42,Player
3091478947,299,263549,518,1,-1,1,0,27,Player
3129648075,1360,1540,42,1,1,1,0,24,Player
3130140215,63,6490,83,1,1,0,0,9,Player
3155740974,444,1201,217,1,-1,0,0,27,Player
3159105707,2454,5562,8733,1,1,1,0,22,Player
3160309681,381,9452,2977,1,1,1,0,35,Player
3169526573,17,1324944,876,1,1,1,0,11,Player
3171213494,563,7769,385,1,1,1,0,27,Player
3187627161,925,10037,2031,1,-1,1,0,33,Player
3187641114,6,134687,31,1,1,1,0,6,Player
3189092490,112,37009,627,1,1,1,0,27,Player
3189232094,118,40613,51,1,1,1,0,37,Player
3197025334,14,3111850,339,1,1,1,0,17,Player
3205994702,29,6821,22,1,1,1,0,14,Player
3207002355,945,11152,6652,1,1,1,0,39,Player
3208175112,30,252468,720,1,1,1,0,20,Player
3212329290,1645,1813,2937,1,1,1,0,14,Player
3216671101,177,24414,145,1,1,1,0,35,Player
3218214630,571,15965,128,1,1,1,0,21,Player
3225348242,195,61397,1908,1,1,1,0,32,Player
3240764973,0,46013,2921,1,-1,1,0,4,Player
3242285483,2,142464,190,1,-1,1,0,7,Player
3246866280,328,3681,2,1,1,1,0,23,Player
3248030143,6,1056265,516,1,1,1,0,21,Player
3252014072,272,74062,309,1,-1,1,0,25,Player
3262149931,1011,2720,48,1,1,1,0,36,Player
3268184215,283,39577,3411,1,-1,1,0,38,Player
3282955542,277,655,297,1,-1,0,0,27,Player
3293177387,4,2169138,319,1,1,1,0,18,Player
3312523963,38,865035,437,1,1,1,0,11,Player
3340234072,119,16413,1569,1,1,1,0,31,Player
3404634672,199,20301,5731,1,1,1,0,39,Player
3462723104,537,10404,1333,1,1,1,0,36,Player
3477754625,386,12073,1850,1,-1,1,0,26,Player
3483656450,186,8237,327,1,1,1,0,26,Player
3484986413,64,514077,224,1,-1,1,0,4,Player
3490289525,12,634492,915,1,1,1,0,14,Player
3492908862,232,6419,128,1,1,1,0,22,Player
3513278900,194,188,149,1,-1,0,0,26,Player
3522882453,449,595,1198,1,-1,0,0,41,Player
3533675442,582,1617,268,1,-1,0,0,34,Player
3545171061,590,337644,3222,1,1,1,0,35,Player
3553138217,70,108648,27,1,1,1,0,28,Player
3558947170,531,2269,130,1,-1,1,0,32,Player
3562118135,804,4108,28,1,-1,1,0,25,Player
3588611812,99,5102,195,1,1,0,0,29,Player
3607980571,344,138021,906,1,1,1,0,31,Player
3627385821,394,1207,1063,1,-1,0,0,33,Player
3645335355,360,9017,191,1,1,1,0,31,Player
3707621823,96,417318,119,1,1,1,0,14,Player
3731101967,12,283142,119,1,1,1,0,4,Player
3787877194,1614,2636,677,1,1,1,0,29,Player
3835611422,558,57310,116,1,-1,1,0,14,Player
3853694468,13,2383,427,1,1,1,0,14,Player
3859589334,101,150438,6102,1,1,1,0,32,Player
3870315774,37,116360,766,1,-1,1,0,32,Player
3871244857,408,29031,214,1,-1,1,0,36,Player
3884247072,528,39560,347,1,1,1,0,30,Player
3916424386,31,79593,230,1,1,1,0,14,Player
3934738092,78,280247,1964,1,1,1,0,26,Player
3941572550,90,14715,303,1,1,1,0,28,Player
3957701318,39,14298,176,1,1,1,0,31,Player
3958333827,272,8338,7218,1,-1,1,0,31,Player
3961214805,747,368622,1239,1,-1,1,0,31,Player
3963963852,1632,2104,146,1,1,1,0,28,Player
5012007606,92,33407,140,1,-1,1,0,33,Player
5012864789,128,45615,359,1,1,1,0,32,Player
5019727858,148,7858,60,1,-1,1,0,33,Player
5028941435,875,12055,647,1,-1,1,0,27,Player
5043317916,57,18378,89,1,1,1,0,31,Player
5058961976,273,4492,570,1,1,1,0,19,Player
5066167037,22,350388,847,1,1,1,0,33,Player
5078336855,564,12285,651,1,-1,1,0,35,Player
5082202172,10,7024,23,1,1,1,0,7,Player
5088903396,86,113599,47,1,1,1,0,26,Player
5095393918,10,107646,228,1,1,1,0,9,Player
5097883982,184,35021,94,1,-1,1,0,25,Player
5106949127,189,15458,6144,1,-1,1,0,36,Player
5110326461,1,2032,6,1,1,1,0,0,Player
5118925290,47,243607,110,1,1,1,0,13,Player
5119065385,809,22159,1033,1,-1,1,0,32,Player
5128580530,2972,118285,20,1,1,1,0,24,Player
5131014784,30,2255,67,1,1,1,0,9,Player
5131994039,3,436643,7,1,1,1,0,3,Player
5132550520,3,435246,32,1,1,1,0,4,Player
5145464357,129,11839,488,1,-1,1,0,11,Player
5145465488,601,13391,732,1,-1,1,0,19,Player
5146928756,366,16056,250,1,-1,1,0,25,Player
5154214912,510,12418,682,1,-1,1,0,19,Player
5154425063,178,12023,512,1,-1,1,0,10,Player
5171672246,212,11610,344,1,1,1,0,23,Player
5184065814,10,128214,215,1,1,1,0,16,Player
5218014494,499,3359,63,1,-1,1,0,31,Player
5220030909,871,67104,14,1,1,1,0,29,Player
5235594095,201,9847,74,1,1,1,0,14,Player
5248697977,35,18266,104,1,1,1,0,12,Player
5285446509,235,32483,137,1,-1,1,0,14,Player
5311984767,222,70262,0,1,-1,1,0,24,Player
5326302847,79,11455,191,1,1,1,0,14,Player
5333510820,95,68804,173,1,-1,1,0,23,Player
5379786976,523,19114,22930,1,1,1,0,35,Player
5379839827,0,8393,11,1,1,1,0,8,Player
5380102686,6,3710,39,1,1,1,0,4,Player
5393222784,2147,14387,4476,1,-1,1,0,30,Player
5411851790,10,5650,13,1,1,1,0,9,Player
5447344076,22,10966,6,1,-1,1,0,30,Player
5464966338,279,137344,401,1,-1,1,0,36,Player
5485559089,9,65283,813,1,1,1,0,13,Player
5485562677,13,223693,517,1,1,1,0,14,Player
5485568064,14,25806,288,1,1,1,0,14,Player
5485903564,14,124753,645,1,1,1,0,12,Player
5492098721,446,14615,373,1,1,1,0,19,Player
5505706863,111,19658,319,1,1,1,0,22,Player
5515640847,444,10979,126,1,1,1,0,25,Player
5543153302,81,1690687,158,1,1,1,0,18,Player
5548711828,25,14271,2,1,1,1,0,19,Player
5576158046,332,14914,46,1,-1,1,0,29,Player
5578278119,239,28304,82,1,1,1,0,14,Player
5592001796,859,9250,2596,1,-1,1,0,22,Player
5598690386,155,7593,101,1,1,1,0,26,Player
5600090120,315,37010,42,1,1,1,0,26,Player
5613895802,71,2806,194,1,1,1,0,25,Player
5626103560,99,80553,75,1,-1,1,0,13,Player
5635828285,64,29685,4,1,1,1,0,14,Player
5641089192,43,153839,289,1,1,1,0,14,Player
5652557385,10,283802,692,1,1,1,0,4,Player
5653617059,268,36338,365,1,1,1,0,26,Player
5667755525,1677,25770,7322,1,-1,1,0,32,Player
5673023032,158,8641,65,1,1,1,0,21,Player
5675685511,277,980,2042,1,-1,0,0,36,Player
5690064659,102,15797,109,1,-1,1,0,21,Player
5697508195,23,316,8,1,-1,0,0,9,Player
5704842781,52,14544,88,1,1,1,0,21,Player
5781267440,181,21161,3,1,-1,1,0,25,Player
5789600441,29,12514,59,1,1,1,0,8,Player
5807570228,284,365095,1878,1,1,1,0,36,Player
5830717620,437,63201,652,1,-1,1,0,22,Player
5856322119,420,21742,555,1,1,1,0,26,Player
5874401095,325,8437,370,1,1,0,0,20,Player
5875996336,45,51317,204,1,1,1,0,14,Player
5885352734,15,6694,26,1,1,1,0,4,Player
5905875619,41,209056,1310,1,1,1,0,9,Player
5906313012,51,260744,998,1,1,1,0,30,Player
5938624295,3,9661,47,1,1,1,0,4,Player
5939005566,5,138051,109,1,1,1,0,4,Player
5957684961,108,22892,155,1,-1,1,0,9,Player
5958099003,45,3925,138,1,1,1,0,24,Player
5969683122,416,20567,46,1,1,1,0,9,Player
5973441409,114,67304,324,1,1,1,0,20,Player
5994614074,76,14115,98,1,1,1,0,22,Player
5999284225,27,10438,23,1,1,1,0,4,Player
6008706980,49,52418,251,1,1,1,0,9,Player
6008907137,20,6493,202,1,1,1,0,4,Player
6014288657,74,48658,26,1,1,1,0,14,Player
6061202838,581,16869,3294,1,1,1,0,18,Player
6067272846,123,47598,379,1,1,1,0,9,Player
6071552162,79,6649,67,1,-1,1,0,4,Player
6115045454,260,9209,103,1,1,1,0,18,Player
6132418086,6,182160,143,1,1,1,0,4,Player
6166847037,81,31155,65,1,1,0,0,9,Player
6221639021,7,454,31,1,1,0,0,4,Player
6230733436,12,9958,6,1,1,1,0,9,Player
6280094726,20,221207,110,1,1,1,0,0,Player
6280180019,18,109104,115,1,1,1,0,4,Player
6368697062,10,26401,82,1,1,1,0,4,Player
6379830116,123,106503,414,1,-1,1,0,9,Player
6404037546,8,15084,84,1,1,1,0,4,Player
6407810741,24,30390,95,1,1,1,0,5,Player
6452645624,5,3401,15,1,-1,1,0,4,Player
