userid,friends,followers,statuses,favourites,gender,verified,city,urank,category
1736105723,567,8765461,2785,819,1,1,1000,41,Actor
1736184365,370,2503306,1264,1,-1,1,1,41,Actor
1736275134,403,3874766,1988,403,-1,1,1000,33,Actor
1736360395,488,333265,4167,712,-1,1,1000,31,Actor
1736755013,121,270262,1315,3,-1,1,1000,32,Actor
1737350632,282,2816069,762,2,-1,1,5,36,Actor
1737998272,301,585657,1921,50,1,1,1000,33,Actor
1738089272,333,3298218,3314,6,1,1,1,35,Actor
1738486862,285,244068,1469,6,-1,1,1,17,Actor
1738498871,234,10222627,1246,207,-1,1,1000,41,Actor
1739046283,365,1089338,8414,11,1,1,1,41,Actor
1739266037,201,2549549,861,846,-1,1,1000,43,Actor
1740301135,611,1315961,2014,1322,1,1,4,34,Actor
1742740535,157,550304,1423,5,1,1,1,23,Actor
1744080731,401,465906,834,75,-1,1,5,39,Actor
1744501565,339,4745074,309,0,1,1,1000,37,Actor
1746263014,409,1686553,474,62,1,1,1,33,Actor
1747058053,159,886952,292,1277,-1,1,1000,37,Actor
1747506517,3,2076494,89,0,1,1,1000,9,Actor
1747684497,10,1756532,1305,0,1,1,1,22,Actor
1748764503,219,1041622,2536,29,-1,1,1000,34,Actor
1749023813,823,209590,8331,419,1,1,2,32,Actor
1749774442,390,3511162,886,5,-1,1,1000,42,Actor
1750528054,372,242629,2867,258,-1,1,1,27,Actor
1750676844,86,432869,2681,86,-1,1,1000,33,Actor
1751678640,413,12302,661,230,-1,0,1,28,Actor
1752472834,435,276954,1415,0,1,1,1,18,Actor
1752778612,37,1234108,788,2,1,1,1000,37,Actor
1756505825,188,13170756,1498,563,-1,1,5,40,Actor
1760192800,393,1095439,9018,20,1,1,1000,46,Actor
1761684925,717,6903380,5068,4,-1,1,1,44,Actor
1762490491,506,486484,3673,133,1,1,5,35,Actor
1763582395,239,51139265,1628,2,1,1,1000,44,Actor
1767088012,216,663058,6858,298,-1,1,1,47,Actor
1767867964,280,409563,1220,18,-1,1,1,26,Actor
1767981164,287,928036,1207,22,-1,1,1000,24,Actor
1768305123,201,21676474,1149,24,-1,1,1000,37,Actor
1769400853,439,2305098,2586,9,1,1,1000,37,Actor
1773061573,257,602992,389,621,-1,1,5,34,Actor
1776903733,256,1449695,2043,1733,1,1,1000,34,Actor
1780676151,356,6548977,662,810,-1,1,5,43,Actor
1781116564,212,2520052,697,72,-1,1,5,37,Actor
1782432341,592,6350462,2602,248,1,1,5,37,Actor
1782972603,157,364978,971,38,-1,1,1,28,Actor
1784500805,560,2508155,1147,9125,1,1,1000,35,Actor
1785075474,179,17209695,803,612,-1,1,1,29,Actor
1788283193,248,13982001,518,33,-1,1,5,41,Actor
1789781251,445,5108943,1343,70,1,1,1000,35,Actor
1792947040,435,362696,8191,40,1,1,1000,40,Actor
1793285524,61,59069410,2593,1,1,1,1,44,Actor
1794824567,208,4509605,1763,56,1,1,1,35,Actor
1797007051,366,10478056,2534,1,1,1,1,43,Actor
1797270765,225,5267425,236,6,1,1,6,34,Actor
1798381277,325,1561409,1352,14,-1,1,1000,31,Actor
1799605655,283,1008125,1311,20,-1,1,1000,39,Actor
1800280133,238,567201,773,115,1,1,1000,38,Actor
1801920002,338,5051185,1316,300,-1,1,5,35,Actor
1808910334,323,5179434,86,13,1,1,1000,37,Actor
1809054937,313,14459276,2339,16,-1,1,1000,40,Actor
1815418641,297,33200905,832,77,1,1,1000,41,Actor
1815759383,833,856064,1361,158,-1,1,1000,31,Actor
1816331574,13,432677,4301,1,1,1,1000,32,Actor
1822091755,114,474607,1894,2,1,1,1000,38,Actor
1822836700,472,10687462,1506,22,1,1,1000,42,Actor
1822884154,135,937550,963,919,-1,1,1,41,Actor
1824553760,345,3667096,2525,248,-1,1,1000,31,Actor
1824587794,385,289520,9472,2087,1,1,1000,24,Actor
1825329153,463,957133,1127,14,1,1,1000,38,Actor
1826513532,350,17416836,4365,15,1,1,1,37,Actor
1826574641,226,223513,546,22,1,1,5,29,Actor
1827683445,205,15537990,1245,390,1,1,1000,41,Actor
1829335871,110,1696328,2339,378,1,1,2,40,Actor
1829604051,555,1108616,20,927,1,1,1000,41,Actor
1829886203,23,9140814,65,0,1,1,5,16,Actor
1831216671,275,30464473,2758,10,1,1,1000,37,Actor
1831550987,131,10994804,444,121,1,1,1000,40,Actor
1837937193,210,1075391,253,541,1,1,1000,43,Actor
1838905357,336,3271849,861,38,-1,1,5,40,Actor
1840141932,254,2295403,3186,5,1,1,1,34,Actor
1843875727,268,3126880,257,256,-1,1,1000,40,Actor
1844477730,174,9051907,40,2,1,1,1,42,Actor
1847672711,440,10411256,1584,488,-1,1,1000,40,Actor
1850101627,375,2970267,2271,239,1,1,1000,42,Actor
1852554501,96,3800707,591,28,-1,1,5,42,Actor
1854951145,476,1114586,4596,55,1,1,5,37,Actor
1856033143,192,1240772,850,234,1,1,1000,37,Actor
1857739602,197,2427865,602,118,1,1,5,32,Actor
1858065064,439,8890793,2029,20,-1,1,1,40,Actor
1861641734,128,2094434,1222,1584,-1,1,1000,42,Actor
