userid,followers,friends,statuses,favourites,activity,influence,protected,verified,category
17061263,1031010,29,2714,23,104.045,108.014,0,1,Military
17066992,27794,2155,15461,155,83.741,75.8084,0,1,Military
1711486250,2602,1390,7088,572,70.3774,63.4678,0,0,Military
17154022,6891,1472,963,228,75.1075,63.9944,0,0,Military
171574926,4277242,72,570604,4268,113.003,76.6933,0,1,Military
172390859,1112,3558,1673,124,59.5276,41.395,0,0,Military
1726835389,7231,3504,14036,2312,79.7164,70.7001,0,0,Military
172734849,8096,1121,4362,394,82.0375,88.3806,0,0,Military
17288150,47070,2808,6035,1251,88.845,78.2363,0,1,Military
17289840,724,744,1398,18,62.6553,56.9268,0,0,Military
173837128,1681,532,1962,331,64.8383,55.0397,0,0,Military
17409240,277482,49,26056,0,89.0822,75.3935,0,1,Military
174919317,1846,4948,6892,2988,63.2234,48.4019,0,0,Military
17519586,12095,124,4408,976,83.2437,74.069,0,1,Military
17654763,35177,4457,36364,4826,88.486,85.8345,0,1,Military
17659340,408458,110,90051,539,95.2521,77.5269,0,1,Military
17717287,99357,286,3802,1827,94.2375,91.457,0,1,Military
17835245,3025,417,18288,224,76.7544,72.527,0,0,Military
17839398,214285,865,50328,0,95.412,97.7899,0,1,Military
178438389,308166,3,30197,798,98.6468,73.9581,0,0,Military
17851942,1029,718,2278,176,64.4383,65.1576,0,0,Military
17871088,28241,377,10941,116,84.3487,75.3793,0,1,Military
17994556,140411,1978,31974,460,87.3672,68.8645,0,1,Military
18025377,93743,2604,90322,498,94.2821,97.6102,0,1,Military
18101845,2381,1,791,0,67.1257,32.6915,0,0,Military
18139472,3551,3853,4647,967,73.9488,67.2352,0,0,Military
18144581,53780,186,4466,734,91.0999,86.8483,0,1,Military
18147028,92021,168,70357,186,91.0789,64.4277,0,1,Military
18171703,22286,3354,13293,1002,87.103,81.4981,0,1,Military
182337272,3773,1798,1264,128,73.1779,70.3643,0,0,Military
182360370,73395,427,15521,1042,91.6009,94.1086,0,1,Military
18247597,161212,1364,53645,1817,94.6485,82.5539,0,1,Military
1832428578,1854,2912,3117,653,74.1896,74.755,0,0,Military
18372933,4425,344,2512,32,77.1083,60.0883,0,0,Military
18424289,1298947,375,96470,133,104.605,95.7793,0,1,Military
18432855,32800,2516,46753,530,88.9343,74.1977,0,0,Military
18480663,579,1299,2264,3,67.0444,58.1684,0,0,Military
18489081,715,811,1253,94,63.3674,57.4535,0,0,Military
184907623,8897,66,1801,123,76.8407,79.0186,0,0,Military
1852253695,503,792,1918,346,65.2451,64.7772,0,0,Military
185340210,51521,138,35862,111,91.1064,82.4443,0,1,Military
18544958,9121,1359,3886,329,80.9337,83.7999,0,0,Military
185558166,2053,444,48617,258,73.9292,71.2309,0,0,Military
18559380,116827,1411,15127,2,87.5482,77.7327,0,0,Military
18565846,1566,677,30202,224,71.2979,54.3514,0,0,Military
18576537,732023,92,16574,20,98.9004,97.5454,0,1,Military
1859172138,1512,1530,3921,209,69.7283,54.6355,0,0,Military
18633493,40783,74,7671,2,84.1497,77.5201,0,0,Military
1864414046,10195,190,32034,33557,80.5767,79.1739,0,0,Military
18648609,130870,1081,113887,3489,94.755,80.0523,0,1,Military
18690498,41657,366,3502,566,88.5894,79.0961,0,1,Military
18691824,199276,370,8494,29,90.0497,79.3944,0,0,Military
187054679,3753,1377,3440,977,75.2022,72.9636,0,1,Military
18706074,1533,1127,2899,158,73.1244,67.5661,0,0,Military
18706680,1717,1599,7453,354,71.551,64.2351,0,0,Military
187203578,6977,507,12313,5878,80.4093,76.5018,0,1,Military
18740765,276984,228,3819,79,96.5888,90.3647,0,1,Military
18777618,126971,1615,142465,1193,95.7725,79.2444,0,1,Military
1877831,1791492,553,182140,3641,103.427,88.8184,0,1,Military
188282409,210226,664,24075,5761,98.007,93.0219,0,1,Military
18856124,1662,1573,845,44,66.5338,50.7694,0,0,Military
188737021,4833,4055,81589,10773,79.2609,75.5043,0,0,Military
189305014,38878,1,12449,71,83.0732,86.8158,0,1,Military
18956073,105945,101,245447,10,83.4879,74.7465,0,1,Military
1896888157,1840,58,1608,27,67.0446,57.7135,0,0,Military
18978862,16946,316,7140,3215,85.6635,76.6234,0,0,Military
19003100,8252,2658,3480,5,75.5584,59.4455,0,0,Military
1900949636,18007,1208,5351,1199,82.6356,73.0789,0,0,Military
19025957,335290,44,74690,219,91.0706,69.9654,0,1,Military
19031057,174021,3250,139987,3384,97.2215,78.7389,0,1,Military
19038768,32165,4568,55922,9649,88.6928,91.1693,0,1,Military
1904242795,32792,21998,25387,40185,88.0439,81.8825,0,0,Military
19052359,69706,300,4851,3,91.5624,80.6896,0,0,Military
190524964,1357,528,15320,256,65.1026,51.9059,0,0,Military
19085773,17695,124,1375,38,79.9731,70.2785,0,0,Military
19098792,129292,3284,144416,663,90.884,70.3302,0,1,Military
1912953864,757,1209,2419,378,67.6373,56.0577,0,0,Military
191556441,819,834,844,905,61.0005,52.2357,0,0,Military
